g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Delftia	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.022	0	7.65990042129452e-05	0.000229797012638836	0.0156644963615473	0	0.00107238605898123	0	0.0917273075450019	0.00926847950976637	0.000229797012638836	0.00015319800842589	0.00072769054002298	0	3.82995021064726e-05	0	0.163040980467254	0	0	0.00819609345078514	0.000382995021064726	0.000114898506319418	0.000382995021064726	7.65990042129452e-05	0	0.0583684412102643	0.000191497510532363	0	0.000995787054768288	0	0.00467253925698966	0	7.65990042129452e-05	0	3.82995021064726e-05	0.000114898506319418	0.000229797012638836	3.82995021064726e-05	0.0121409421677518	0	0	0.00222137112217541	0.00570662581386442	0.00210647261585599	0.000957487552661815	0.000919188050555343	0	0.000421294523171199	0.000229797012638836	0	3.82995021064726e-05	0.00256606664113367	0.0981999234009958	0.00988127154346993	0	0.000306396016851781	0.00015319800842589	3.82995021064726e-05	0	0.0351589429337419	0	0.0264266564534661	0	0.00218307162006894	0.0222137112217541	0	0.00333205668326312	0	0.00310225967062428	3.82995021064726e-05	7.65990042129452e-05	0.00375335120643432	7.65990042129452e-05	0	0.00551512830333206	0	0.000919188050555343	3.82995021064726e-05	0	0	0.0604366143240138	0.00693220988127154	0.00015319800842589	0.00245116813481425	0	3.82995021064726e-05	0.00846418996553045	0.0211413251627729	0.070585982382229	0.00329375718115664	0.00823439295289161	0.000268096514745308	0.000191497510532363	0.00015319800842589	0.00164687859057832	0.0885101493680582	0.00317885867483723	0.00256606664113367	0.00164687859057832	0.0311374952125622	0.00107238605898123	0.000919188050555343	0.00229797012638836	0.000229797012638836	0.000268096514745308	0.0127920337035619	0	3.82995021064726e-05	0.000459594025277671	0.000804289544235925	0	0	0	0	0.0222520107238606	0	0.000114898506319418	0.00815779394867867	0	0	0	0	0	0.00015319800842589	0	0.0397548831865186	0.000574492531597089	0.000497893527384144	0	0.000114898506319418	0.00149368058215243	0.0012638835695136	0.000497893527384144	0	7.65990042129452e-05
CS.245	0	0	0.000221655768591378	0.000277069710739222	5.54139421478444e-05	5.54139421478444e-05	0	0.0668846281724482	5.54139421478444e-05	0	0.00108057187188297	0.00169012523550925	0	2.77069710739222e-05	0.00640031031807603	0.0279840407846614	2.77069710739222e-05	0	0	0	0.00207802283054416	0.000304776681813144	0	0	0.341626953341461	0.0760556355979164	0	5.54139421478444e-05	0	0.00648343123129779	0	0	0.000997450958661199	0	5.54139421478444e-05	0.000110827884295689	8.31209132217666e-05	0.000221655768591378	2.77069710739222e-05	2.77069710739222e-05	0.00155159038013964	0.0144353319295135	0.000138534855369611	0.000692674276848055	0.00462706416934501	5.54139421478444e-05	0.000858916103291588	0.000471018508256677	0	0	0.00504266873545384	0.0019949019173224	0.00338025047101851	0	8.31209132217666e-05	0.000637260334700211	0	0.000637260334700211	0.0120248254460822	0	0.00892164468580295	2.77069710739222e-05	0.00088662307436551	0.0655824005319738	0	0.0113044441981603	8.31209132217666e-05	0.00559680815693228	0	8.31209132217666e-05	0.000443311537182755	0.000304776681813144	0	0.0141859691898482	0.000166241826443533	0.00202260888839632	0	0	0	0.00875540285935941	8.31209132217666e-05	0.0032417156156489	0.0185913775906018	0	2.77069710739222e-05	0.0076194170453286	0	0.00088662307436551	0.00121910672725258	0.00900476559902471	0	0	0	0	0.12171672392774	0.00637260334700211	0.00152388340906572	0.000110827884295689	0.0127174997229303	0.00631718940485426	0.00177324614873102	0.00146846946691788	0.000471018508256677	0.00116369278510473	0.00504266873545384	0	0	0.0169012523550925	0.034883076582068	2.77069710739222e-05	0	0	0	0.000166241826443533	0	8.31209132217666e-05	0.000110827884295689	0	0	0	0	5.54139421478444e-05	0.0207248143632938	0	5.54139421478444e-05	0	0.000110827884295689	2.77069710739222e-05	0.00288152499168791	0.000554139421478444	0.0247423251690125	0.000443311537182755	0	2.77069710739222e-05
CS.313	0.000592150453587247	0.000663208508017717	0.000923754707596106	0.0271204907742959	2.36860181434899e-05	0.00172907932447476	0.00490300575570241	0.0324024728202942	0.011700892962884	0.00298443828607973	0	0.00336341457637557	0	0.0018711954333357	7.10580544304697e-05	0.00871645467680428	0.00450034344726308	2.36860181434899e-05	0.00272389208650134	0.000189488145147919	0.000142116108860939	0.00987706956583529	0.00113692887088752	4.73720362869798e-05	0.103034178924181	0.0209147540207016	0.000686894526161207	0.000402662308439328	0.00191856746962268	0.000521092399156778	0.00878751273123475	0.000118430090717449	0.000284232217721879	0.000189488145147919	0.00606362064473341	2.36860181434899e-05	0.000142116108860939	0.00165802127004429	0.000142116108860939	0.000189488145147919	0.0355527132333783	0.0153485397569815	0.000355290272152348	2.36860181434899e-05	0.00426348326582818	0	0.000663208508017717	0.000118430090717449	4.73720362869798e-05	0.0035055306852365	0.00405030910253677	0.00312655439494067	0.0172907932447476	0.00104218479831356	0.00225017172363154	0.00149221914303986	0.000118430090717449	0.00172907932447476	0.0840853644093891	0.000142116108860939	0.0086690826405173	0.000450034344726308	0.000165802127004429	0.0296548947156494	0	0.0292285463890665	7.10580544304697e-05	0.00615836471730737	2.36860181434899e-05	7.10580544304697e-05	0.00236860181434899	0.000757952580591677	4.73720362869798e-05	0.00817167625950401	0.00132641701603543	0.000165802127004429	0.000426348326582818	0.000378976290295838	0.000142116108860939	0.0198015111679576	0.000710580544304697	0.000971126743883086	0.00852696653165636	0.000236860181434899	0	0.00911911698524361	0.000378976290295838	0.000639522489874227	0	0.0256045856131126	0.000639522489874227	2.36860181434899e-05	2.36860181434899e-05	0	0.106966057936	0.0148274473578247	0.000118430090717449	4.73720362869798e-05	0.0584334067599896	0.00454771548355006	0.000971126743883086	0.00487931973755892	0.00118430090717449	0	0.0141405528316635	0	2.36860181434899e-05	2.36860181434899e-05	0.00999549965655274	0	0.000402662308439328	0.00357658873966697	7.10580544304697e-05	0.00971126743883086	0.00198962552405315	0.0072716075700514	0.000118430090717449	0	0.000165802127004429	0	2.36860181434899e-05	0.000284232217721879	0.00319761244937114	0	0.00812430422321704	7.10580544304697e-05	0.00101849878017007	7.10580544304697e-05	0.0318813804211374	0.0277363272460267	0.0560884909637841	0.00968758142068737	0	0
L.001.M1	0.0012370925799692	0.00171678153954909	0.00154005402812492	0.000807897195081926	0	0.000959377919159787	0.000100987149385241	0.0111338332197228	0.00280239339544043	0.00141382009139337	0.000176727511424171	0.0107803781968744	0	0.00141382009139337	0.00282764018278674	0.0223434068014845	0.0014895604534323	0	0.00573102072761241	0.000126233936731551	0.000328208235502032	0.00196924941301219	0	5.04935746926204e-05	0.0751091923552728	0.00802847837612664	0.000631169683657755	0.000403948597540963	0	0.00254992552197733	0.000302961448155722	0	0.00126233936731551	0	0.00358504380317605	0.00204498977505112	0.000126233936731551	0.0217879774798657	0	2.52467873463102e-05	0.0202479234517408	0.0567042843798127	0.02148501603171	0	0.00542805927945669	0.000176727511424171	0.00355979701582974	0.000176727511424171	0	0.00207023656239744	0.00583200787699765	0.0115630286046101	0.0032315887803277	0.00280239339544043	0.00391325203867808	5.04935746926204e-05	0.0022217172864753	0.00812946552551188	0.0249185791108082	0.000252467873463102	0.0154510338559418	5.04935746926204e-05	0.0014895604534323	0.0695801459264309	0.000353455022848343	0.118180211568078	5.04935746926204e-05	0.0137594991037391	0	0	0.000757403620389305	0.00151480724077861	2.52467873463102e-05	0.00608447575046075	0	0.005453306066803	0	0	0.00181776868893433	0.00348405665379081	0.00171678153954909	0.00416571991214118	0.0109318589209523	5.04935746926204e-05	0	0.00469590244641369	0	0.00482213638314525	0.00340831629175187	0.0113610543058396	0.00568052715291979	0	0.000176727511424171	0	0.154005402812492	0.0128506147592719	0.000479688959579893	0.00434244742356535	0.0613496932515337	0.0284783761266379	0.010174455300563	0.00840718018632129	0.00557954000353455	2.52467873463102e-05	0.0216364967557878	5.04935746926204e-05	0	0.000757403620389305	0.0169910878840668	0	0	0.00201974298770481	0	0.00100987149385241	2.52467873463102e-05	0	0.00201974298770481	0.000429195384887273	2.52467873463102e-05	0.00464540887172107	0	0.000454442172233583	0.000833143982428236	2.52467873463102e-05	0.00191875583831957	2.52467873463102e-05	0.00252467873463102	7.57403620389305e-05	0.00232270443586054	0.00277714660809412	0.0014895604534323	5.04935746926204e-05	0.00287813375747936	2.52467873463102e-05
CS.244	0.00027027027027027	0.00324324324324324	0.00101351351351351	0.00351351351351351	0	0.0027027027027027	0.00398648648648649	0.0163513513513514	0.00141891891891892	6.75675675675676e-05	0	0.00925675675675676	0	0.0052027027027027	0.00554054054054054	0.0133783783783784	0.00358108108108108	0	0	0	6.75675675675676e-05	0.00709459459459459	6.75675675675676e-05	0	0.208918918918919	0.020472972972973	0.000472972972972973	0.000405405405405405	0	0	0	0	0.0251351351351351	0	0.00398648648648649	0	6.75675675675676e-05	0.0608783783783784	0	0.0022972972972973	0.00439189189189189	0.0333783783783784	0.000135135135135135	0	6.75675675675676e-05	0	0.0022972972972973	0	0	0.000743243243243243	0.00628378378378378	0.000202702702702703	0.00986486486486486	6.75675675675676e-05	0.000608108108108108	0.0197972972972973	0.00317567567567568	0.00027027027027027	0.0238513513513514	0	0.0181756756756757	6.75675675675676e-05	0.000135135135135135	0.0202027027027027	0.0136486486486486	0.0259459459459459	0	0.0097972972972973	0	0	0.000540540540540541	6.75675675675676e-05	0	0.00304054054054054	0.00027027027027027	0.00195945945945946	0	0.000135135135135135	0	0.0481081081081081	0.000878378378378378	0	0.00472972972972973	0.00182432432432432	0	0.0110135135135135	0	0.0202702702702703	0	0.0136486486486486	0.000135135135135135	0	0	0	0.0310810810810811	0.000540540540540541	0	0	0.0619594594594595	0.00391891891891892	0.000743243243243243	0.0181756756756757	0.00195945945945946	6.75675675675676e-05	0.00452702702702703	0	6.75675675675676e-05	0	0.0118243243243243	6.75675675675676e-05	0.000135135135135135	0	0.00195945945945946	0.00216216216216216	0	0.000202702702702703	0.000608108108108108	0	0.00939189189189189	0.000135135135135135	0.00236486486486486	0.00391891891891892	0.00601351351351351	0	0.01	0	0.000202702702702703	0	0.0125	0.0124324324324324	0.0119594594594595	0.00425675675675676	0.0550675675675676	0
CS.066	3.87251674863494e-05	0.0029043875614762	0.000697053014754289	0.00898423885683306	0	0.00123920535956318	0.00123920535956318	0.0413972040429075	0.00197498354180382	0.000193625837431747	0	0.000464702009836193	0	0.000309801339890795	0.0031367385663943	0.00232351004918096	0	3.87251674863494e-05	0.000425976842349843	0.000116175502459048	0.000154900669945398	0.0139410602950858	0.00143283119699493	0	0.364132749874143	0.0549122874956434	3.87251674863494e-05	3.87251674863494e-05	0.000851953684699686	0.000116175502459048	0.0028269372265035	0	0	0	0.00147155636448128	0.000116175502459048	0	0.00743523215737908	0.00143283119699493	0	0.0170003485265074	0.00662200364016574	0	0	0.000774503349726988	0	0.000348526507377144	0.000116175502459048	0	0.000116175502459048	0.00402741741858034	0.00154900669945398	0.00542152344808891	0.000387251674863494	0.00131665569453588	3.87251674863494e-05	7.74503349726988e-05	0.000116175502459048	0.0239321535065639	0	0.0257522363784223	0	0.0117337257483639	0.0462765751461875	0	0.016961623359021	7.74503349726988e-05	0.0165356465166712	0	0.000154900669945398	0.00859698718196956	0.000116175502459048	0.000309801339890795	0.00712543081748829	0.00108430468961778	0.000735778182240638	0	0	0	0.0174263253688572	0.000697053014754289	0.000890678852186036	0.00224605971420826	0.000116175502459048	0	0.000116175502459048	0	0.00631220230027495	0.00108430468961778	0.00364016574371684	0.0061960267978159	0	0.000116175502459048	3.87251674863494e-05	0.0689695232931882	0.00731905665492003	0	0	0.0232351004918096	0.000851953684699686	0.000309801339890795	0.00127793052704953	0.0458118731363513	0	0.0192464082407156	0	0	0.00166518220191302	0.0247841071912636	0.000116175502459048	0	0	0.00131665569453588	0.0185493552259614	0	0.00061960267978159	0	0	0	0	0	0	0.0100298183789645	0	0.000503427177322542	0	0.000542152344808891	0	0	0.00170390736939937	0.00151028153196763	0.0109204972311505	0.000154900669945398	0.000271076172404446
CS.064	0.00453057545424356	0.0491010009962522	0.000711608710090611	0.0558850040324494	2.37202903363537e-05	0	0.00778025523032402	0.0605816215190474	0.0212296598510366	0.00192134351724465	0	0.000118601451681769	0.000142321742018122	0.00113857393614498	0.00448313487357085	0.0214194221737274	0	2.37202903363537e-05	0.0129275582333128	0.00120973480715404	0.00730584942359694	2.37202903363537e-05	0	0	0.0543431851605864	0.00823094074671474	0.0022059870012809	0.008918829166469	0	0.00623843635846103	0	0	0.0022534275819536	0.000379524645381659	0.00199250438825371	2.37202903363537e-05	0.00932207410218701	0.000593007258408843	0	0.00303619716305328	0.00334456093742587	0.0570947388396034	0	0.00234830874329902	0.00457801603491627	0	0.00564542910005218	0.00083021016177238	7.11608710090612e-05	0.00908487119882347	0.00322595948574411	0.00154181887186299	0.00320223919540775	0.00253807106598985	0.00600123345509749	0	0.000355804355045306	0.0422221167987096	0.0382371080222022	0	0.003486882679444	0.000593007258408843	0.000308363774372598	0.0611034679064472	0	0.00654680013283363	0	0.0237677309170264	2.37202903363537e-05	0.000237202903363537	0.00272783338868068	0.00249063048531714	0.00018976232269083	0.0146116988471939	4.74405806727074e-05	0	4.74405806727074e-05	0	0.000237202903363537	0.00308363774372598	0.00180274206556288	0.00687888419754258	0.037217135537739	0	0	0.0203045685279188	0	0.00450685516390721	0.000332084064708952	0.0222970729161725	0.00018976232269083	0.000142321742018122	0.00116229422648133	0	0.0346079036007401	0.00595379287442478	4.74405806727074e-05	0.00249063048531714	0.0680060723943261	0.00711608710090612	0.00241946961430808	0.0203757293989278	0.00139949712984487	2.37202903363537e-05	0.016295839461075	0.000426965226054367	9.48811613454149e-05	0.00685516390720622	0.0624792447459557	7.11608710090612e-05	0	0	7.11608710090612e-05	0	2.37202903363537e-05	0	2.37202903363537e-05	2.37202903363537e-05	0	0.00139949712984487	0.00104369277479956	0	0.005431946487025	0	0.00265667251767162	0.00196878409791736	0.000332084064708952	0	0	0.005431946487025	0.00747189145595142	0.000166042032354476	0.000284643484036245	0
CS.072	0.000611385353924188	0.00031701462796069	0.00276255604365744	0.0216928581133101	0.000362302431955075	0.00253611702368552	0.00106426339386803	0.0517866038675785	0.00842353154295548	0.0017435804537838	6.79317059915765e-05	0.00563833159730085	0	0.00294370725963498	0.00165300484579503	0.0389022236311761	0	4.52878039943843e-05	0.00353244871156198	0.00052080974593542	0.00156242923780626	0.00566097549929804	4.52878039943843e-05	2.26439019971922e-05	0.185204474435035	0.0181151215977537	0.000362302431955075	0.00450613649744124	0.00153978533580907	0.00364566822154794	0.000249082921969114	0.000407590235949459	9.05756079887686e-05	9.05756079887686e-05	0.00237760970970518	0.000588741451926996	9.05756079887686e-05	0.00720076083510711	0.000135863411983153	0.000249082921969114	0.0117068973325483	0.0141071509442507	0	0.000294370725963498	0.00165300484579503	0.000249082921969114	0.000815180471898918	0.000135863411983153	0	0.00194737557175853	0.00273991214166025	0.0213079117793578	0.00149449753181468	0.000724604863910149	0.0014492097278203	0.00206059508174449	0.000158507313980345	0.00466464381142158	0.0410986821249038	0.000181151215977537	0.0346678139577012	4.52878039943843e-05	0.00579683891128119	0.0309089262261673	9.05756079887686e-05	0.0183189167157285	2.26439019971922e-05	0.0103935510167112	0	0.000113219509985961	0.00477786332140754	0.000384946333952267	9.05756079887686e-05	0.00996331687876455	0.0105294144286944	0.000181151215977537	0.000543453647932612	2.26439019971922e-05	6.79317059915765e-05	0.0398985553190526	0.000973687785879263	0.00138127802182872	0.0116163217245596	4.52878039943843e-05	0.000181151215977537	0.00615914134323627	6.79317059915765e-05	0.0425478918527241	0.000747248765907341	0.00667995108917169	0.000724604863910149	2.26439019971922e-05	0.000135863411983153	2.26439019971922e-05	0.0750871790226892	0.0124994339024501	0.000566097549929804	0.00348716090756759	0.0400344187310357	0.00387210724151986	0.00190208776776414	0.0102350437027309	0.00708754132512114	4.52878039943843e-05	0.012137131470495	4.52878039943843e-05	2.26439019971922e-05	0.000113219509985961	0.0452198722883927	0.00425705357547213	2.26439019971922e-05	0	6.79317059915765e-05	0.00706489742312395	0.000294370725963498	0.000701960961912957	0.000113219509985961	0.000113219509985961	6.79317059915765e-05	0.000113219509985961	0	0	0.00153978533580907	0.00120012680585118	0.00917078030886282	0.000475521941941035	0.00117748290385399	6.79317059915765e-05	0.0249309360989086	0.00126805851184276	0.00511752185136543	0.00292106335763779	0.000407590235949459	0.000158507313980345
CS.062	0.000165777912856077	0.0112728980742132	0.000165777912856077	0.0277678004033929	0	0.000967037824993783	0	0.0762025806095101	0.00232089077998508	0.00060785234713895	0.000110518608570718	0.000469704086425552	2.76296521426795e-05	0.000911778520708424	0.00168540878070345	0.0180974221534551	0	8.28889564280386e-05	0.000165777912856077	0.000138148260713398	0.000359185477854834	0.00892437764208549	0.00179592738927417	0.000193407564998757	0.310916475561573	0.0478545575111209	0	0.000718370955709668	0.0012157046942779	0.00187881634570221	0.00168540878070345	0.000138148260713398	0.000138148260713398	2.76296521426795e-05	0.00301163208355207	5.5259304285359e-05	0.000165777912856077	0.00356422512640566	0.000276296521426795	0	0.00502859668996767	0.00804022877351974	0	2.76296521426795e-05	0.00132622330284862	0	0.000331555825712154	5.5259304285359e-05	0	0.000386815129997513	0.00320503964855082	0.00104992678142182	0.00455889260354212	0.000331555825712154	0.000524963390710911	2.76296521426795e-05	5.5259304285359e-05	0.000221037217141436	0.035172547177631	0.000193407564998757	0.0210814245848645	2.76296521426795e-05	0.0109137125963584	0.0640455336667311	0	0.0083717845992319	5.5259304285359e-05	0.0118807504213522	0	0.000221037217141436	0.0133174923327715	0.000442074434282872	8.28889564280386e-05	0.00842704390351725	0.00320503964855082	0.000331555825712154	2.76296521426795e-05	0.000414444782140193	8.28889564280386e-05	0.0294532091840964	0.000718370955709668	0.000939408172851104	0.00198933495427293	0.000110518608570718	2.76296521426795e-05	0.000359185477854834	0	0.0127372696377753	0.000110518608570718	0.00455889260354212	0.00353659547426298	0	0.000359185477854834	0.000193407564998757	0.0826126599066118	0.0142016412013373	0.00060785234713895	0.000442074434282872	0.0267178736219711	0.000967037824993783	0.000884148868565745	0.00400629956068853	0.00693504268781256	2.76296521426795e-05	0.0116597132042108	0	0	0.000663111651424309	0.0139529743320532	0.015002901113475	0	0	0	0.0174066808498881	0	0.000690741303566988	0	0	5.5259304285359e-05	8.28889564280386e-05	2.76296521426795e-05	0	0.00652059790567237	0.000524963390710911	0.00314978034426547	8.28889564280386e-05	0.0012157046942779	0	0	0.00240377973641312	0.000967037824993783	0.00381289199568977	0	0.00102229712927914
CS.366	0	4.97030244290365e-05	0.000124257561072591	0.0113571410820348	4.97030244290365e-05	0	0	0.0712741370312383	2.48515122145183e-05	0.000596436293148438	0.000298218146574219	0	0	0	0.00042247570764681	0.438057605805313	0	0	0	0	0	0	0	0	0.00042247570764681	0	0	0.00330525112453093	0	0.0134695196202689	0	0	0	0	0	0.000124257561072591	0	0.0105370411789557	0.00303188449017123	0	0.00248515122145183	0.0248018091900892	0	0.00335495414895996	0.00206267551380501	0	0.00183901190387435	0.000497030244290365	0	0	0.000223663609930664	2.48515122145183e-05	0.010213971520167	2.48515122145183e-05	0	0	0	0	0.0254230969954522	0	0.0077536718109297	7.45545366435548e-05	0.0225154700663535	0.0294241904619896	0	0.00236089366037923	0.0010934665374388	0.00479634185740202	7.45545366435548e-05	0	0.0186883371853177	0	0	0.00981634732473471	0.0468948035487959	0	0	0	0	0.00352891473446159	0.00534307512612142	0.00499515395511817	0.0235840850915778	0	0	0.000124257561072591	4.97030244290365e-05	0.000248515122145183	0	0.00437386614975521	0.000372772683217774	0	0.000323069658788737	2.48515122145183e-05	0.112627053356197	0.0065359477124183	0	0.000820099903079102	0.020427943040334	0.00166505131837272	0.000447327219861329	0	0	0.0020378240015905	0	0.000273366634359701	0	2.48515122145183e-05	2.48515122145183e-05	7.45545366435548e-05	0	2.48515122145183e-05	0.000472178732075847	0.0186386341608887	0	0.000447327219861329	4.97030244290365e-05	0	0	0	0	0	0	0	0.0158552647928626	7.45545366435548e-05	0.00248515122145183	0	2.48515122145183e-05	0	0.000521881756504883	0.000621287805362956	0	0
CS.153	0	0.00115610986547085	0.000595571748878924	0.0200742713004484	0.000210201793721973	7.0067264573991e-05	0.000910874439461883	0.0476107062780269	0.00241732062780269	0.00294282511210762	0.00164658071748879	0.00161154708520179	0.000175168161434978	0.000210201793721973	0.00101597533632287	0.107798486547085	0	7.0067264573991e-05	0.00164658071748879	0.000525504484304933	0.000490470852017937	0.00634108744394619	0.00119114349775785	0.000385369955156951	0.206067825112108	0.0284823430493274	0.000105100896860987	0.00416900224215247	0	0.0119815022421525	0.000210201793721973	0	0.000875840807174888	3.50336322869955e-05	0.0023822869955157	7.0067264573991e-05	0.000420403587443946	0.00266255605381166	0	0.000245235426008969	0.00697169282511211	0.0164307735426009	0.000245235426008969	0.00178671524663677	0.00273262331838565	0	0.00031530269058296	0.000140134529147982	0.000175168161434978	0.00252242152466368	0.000875840807174888	0.00371356502242152	0.00672645739910314	0.00031530269058296	0.00143637892376682	7.0067264573991e-05	0.00147141255605381	0.0023122197309417	0.0334571188340807	0	0.0333870515695067	0.000175168161434978	0.00532511210762332	0.102017937219731	0.0170263452914798	0.0144338565022422	7.0067264573991e-05	0.0109304932735426	0.000350336322869955	0.000175168161434978	0.00963424887892377	0.000735706278026906	0.000140134529147982	0.0093539798206278	0.00115610986547085	0.000420403587443946	0.00108604260089686	0.000245235426008969	0.00143637892376682	0.00928391255605381	0.0054652466367713	0.00150644618834081	0.00753223094170404	3.50336322869955e-05	0.000245235426008969	0.000455437219730942	0.000105100896860987	0.0145389573991031	3.50336322869955e-05	0.0131025784753363	0.00112107623318386	0.000105100896860987	0.000350336322869955	0	0.0336673206278027	0.00767236547085202	0.000210201793721973	0.00585061659192825	0.030864630044843	0.00290779147982063	0.000840807174887892	0.00536014573991031	0.00553531390134529	0.00108604260089686	0.000735706278026906	0.000175168161434978	0	0.000105100896860987	0.0497827914798206	7.0067264573991e-05	0.0245585762331839	0	0	0.00336322869955157	0.000105100896860987	0.000105100896860987	0.00525504484304933	0.000175168161434978	0	0.000210201793721973	0	0	0.00210201793721973	0.000105100896860987	0.00840807174887892	0.000245235426008969	0.00133127802690583	0	0	0.00119114349775785	0.00213705156950673	0.00031530269058296	0.000280269058295964	0.00189181614349776
