g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.256	0	3.01909578081365e-05	7.54773945203412e-05	0.112370744961884	6.03819156162729e-05	0	1.50954789040682e-05	0.000105668352328478	1.50954789040682e-05	0.00800060381915616	0.00344176919012756	1.50954789040682e-05	0.00369839233149672	0	1.50954789040682e-05	0.000618914635066797	0.187455657030719	1.50954789040682e-05	1.50954789040682e-05	0	0	0	4.52864367122047e-05	1.50954789040682e-05	0	0.000498150803834252	3.01909578081365e-05	0	0.0733640274737716	0	0	1.50954789040682e-05	0	0	0	0.00422673409313911	3.01909578081365e-05	0	0.000543437240546456	0	4.52864367122047e-05	0.00277756811834855	0.00778926711449921	0	0.00280775907615669	0.019246735602687	0	0.00360781945807231	0.000558532719450525	0.000196241225752887	0.00114725639670919	0.006415578534229	0.00291342742848517	0.00403049286738622	0.000150954789040682	0.00208317608876142	0	0.000754773945203412	0.00126802022794173	0.0309155407955317	0.000815155860819685	0.0529851309532795	0.000362291493697638	0.00329081440108687	0.0179334289380331	1.50954789040682e-05	0.00326062344327874	0.00110196995999698	0.0103102120914786	0.000181145746848819	0.000271718620273228	0.0225375500037739	0.000181145746848819	0.00122273379122953	0.0149143331572194	0.0115329458827081	1.50954789040682e-05	0.00341157823231942	0	0	0.0061287644350517	0.000150954789040682	0.00718544795833648	0.0412710393237225	0.00101139708657257	0	0.00144916597479055	1.50954789040682e-05	0.00926862404709789	0	0.0125141520114726	0.00169069363725564	0.000452864367122047	3.01909578081365e-05	0.139874707525096	0.0243791984300702	0	0.00114725639670919	0.0718091931466526	0.00751754849422598	0.00884595063778398	0.0111857498679146	0	0.00581175937806627	3.01909578081365e-05	0.00140387953807835	0.000120763831232546	3.01909578081365e-05	4.52864367122047e-05	1.50954789040682e-05	0	0	0	0.014159559212016	0	9.05728734244094e-05	1.50954789040682e-05	0	0	0	3.01909578081365e-05	0	1.50954789040682e-05	1.50954789040682e-05	6.03819156162729e-05	0	0	7.54773945203412e-05	3.01909578081365e-05	1.50954789040682e-05	6.03819156162729e-05	1.50954789040682e-05	0.00122273379122953
CS.214	4.58989305549181e-05	0	0.00110157433331803	0.0584063891311332	4.58989305549181e-05	0	0	0.0806673704502685	0	0.000642585027768853	6.88483958323771e-05	0	0.000114747326387295	0.00385551016661312	0	0.000413090374994263	0.116353788956717	0	0	2.2949465277459e-05	0	0.00165236149997705	0.00022949465277459	2.2949465277459e-05	0	0.176160095469776	0.000183595722219672	0.000596686097213935	0.0314866663606738	0	0.0238903933538349	0	2.2949465277459e-05	0	0	0.0022949465277459	2.2949465277459e-05	0	0.00798641391655574	0	0.00674714279157296	0.00144581631247992	0.00491118556937623	0.000137696791664754	0.00105567540276312	0.0080093633818332	0	0.00121632165970533	0.000757332354156148	0.00022949465277459	0.000275393583329508	0.00796346445127829	0.00231789599302336	0.00254739064579795	0.00107862486804057	0.000573736631936476	9.17978611098361e-05	0	0.000757332354156148	0.00569146738880984	0	0.00282278422912746	2.2949465277459e-05	0.0118419240831689	0.037797769311975	0	0.00351126818745123	0	0.0111075411942902	4.58989305549181e-05	6.88483958323771e-05	0.00323587460412172	0	6.88483958323771e-05	0.00860604947904714	2.2949465277459e-05	0.0010097764722082	0	0	6.88483958323771e-05	0.0168219580483775	0.00289163262495984	0.00144581631247992	0.00899619038876394	0	0.00397025749300041	0.000160646256942213	0	0.0472758984715656	9.17978611098361e-05	0.0010097764722082	0.00169826043053197	0.00137696791664754	0	0.0913847707348419	0	0.000252444118052049	0.00275393583329508	0.0404828567494377	0.00144581631247992	0.00149171524303484	0.00401615642355533	4.58989305549181e-05	0.000642585027768853	0.000114747326387295	0.000275393583329508	2.2949465277459e-05	0.00509478129159591	0.013448386652591	0.038394455409189	0	0	0.000275393583329508	0.0569376233533759	0	0.000872079680543443	0	0	2.2949465277459e-05	0	2.2949465277459e-05	0	0	0.000252444118052049	0.00454399412493689	0.000550787166659017	4.58989305549181e-05	9.17978611098361e-05	0.000206545187497131	0.0022949465277459	0.000573736631936476	0	0.00339652086106394
T.CS.007	0	1.20400693507995e-05	7.22404161047968e-05	1.20400693507995e-05	0.000132440762858794	0	0	0.0902041995761896	2.40801387015989e-05	0.00847620882296282	0.000120400693507995	0	0	0	0	2.40801387015989e-05	0.136979869004045	1.20400693507995e-05	0.000481602774031978	0.00722404161047968	4.81602774031978e-05	0.000854844923906762	0.0776704873820073	0	0	0.155003852822192	8.42804854555962e-05	0	0.00191437102677711	0	0.0022876131766519	1.20400693507995e-05	0	0	0	1.20400693507995e-05	8.42804854555962e-05	0.00021672124831439	0.00941533423232518	0.000313041803120786	2.40801387015989e-05	0.00175785012521672	0.00156520901560393	0	0.00066220381429397	9.63205548063957e-05	0	0.00067424388364477	0.000108360624157195	0	0	0.000373242149874783	0.0255971874397997	0.0045150260065498	0	2.40801387015989e-05	0	0	0	0.0211544018493547	0	0.0196012329031015	0.000313041803120786	0.00724812174918127	0.0218406858023502	0	0	0	0.0156641302253901	0	1.20400693507995e-05	0.00709160084762088	0.000565883259487575	0	0.0140266807936814	0.000505682912733577	0	0.00120400693507995	0.000602003467539973	0	0.0335195530726257	0.000421402427277981	0.000156520901560393	0.000963205548063957	0	0	0.00183009054132152	0	0.0067183586977461	0	0.0279450009632055	0	0.000180601040261992	0	0.0817641109612791	0.00254045463301869	1.20400693507995e-05	0.000361202080523984	0.0194085917934887	0	0.000192641109612791	0.0358794066653824	0	0.000963205548063957	8.42804854555962e-05	2.40801387015989e-05	0.000493642843382778	0	0.058117414756309	0.0657026584473127	0	1.20400693507995e-05	0.000927085340011558	2.40801387015989e-05	0	0.000156520901560393	1.20400693507995e-05	0	0	3.61202080523984e-05	0	8.42804854555962e-05	0.000349162011173184	0.000144480832209594	0.014050760932383	3.61202080523984e-05	0.00108360624157195	6.02003467539973e-05	0.0021792525524947	0.00268493546522828	0.00250433442496629	0	1.20400693507995e-05
T.CS.069	0	0.000310640636574351	0.000131424884704533	8.36340175392482e-05	4.77908671652847e-05	7.16863007479271e-05	0.000346483786948314	0.0331549140959163	1.19477167913212e-05	0.00111113766159287	5.97385839566059e-05	0.00156515089966307	4.77908671652847e-05	0.00299887691462162	0	0.00192358240340271	0.0854739659251117	2.38954335826424e-05	0.000250902052617745	0.0100360821047098	0.00160099405003704	0.00535257712251189	0.00195942555377667	0.00677435542067911	4.77908671652847e-05	0.203636884991278	0	1.19477167913212e-05	0.00241343879184688	0	0.00778991134794141	0	0	0	0.00040622237090492	0.00531673397213792	4.77908671652847e-05	0	0.00857846065616861	0	1.19477167913212e-05	0.00833950632034218	0.015770986164544	0.000298692919783029	0.000322588353365672	0.00213864130564649	0.000442065521278884	0.00218643217281178	0.000322588353365672	3.58431503739635e-05	0.00204305957131592	0.00315419723290879	0.00827976773638558	0.0089129967263256	0.00254486367655141	0.000346483786948314	0.00148151688212383	0.00308251093216086	0.00413391000979713	0.0593921001696576	0	0.0285908862816316	4.77908671652847e-05	0.00189968696982007	0.0292599584219456	0	0.0126645797988004	0.000716863007479271	0.00903247389423881	1.19477167913212e-05	8.36340175392482e-05	0.0038352170900141	5.97385839566059e-05	0.000167268035078496	0.0109202131472676	0.000274797486200387	0	0.00185189610265478	0	0.00170852350115893	0.0127004229491744	0.00470740041578054	0.00585438122774738	0.0161891562522402	3.58431503739635e-05	1.19477167913212e-05	0.000418170087696241	1.19477167913212e-05	0.0042294917441277	0.000143372601495854	0.018303902124304	0.000274797486200387	0	0	0.0987956701474348	0.00562737460871228	0.000442065521278884	0.00426533489450166	0.0522473655284475	0.00270018399483859	0.000955817343305694	0.0050777796363115	0.00722836865874931	9.55817343305694e-05	0.0316495017802098	0.00020311118545246	4.77908671652847e-05	0.000238954335826424	0.0538722550120672	0	0	0	0.000298692919783029	0	0	0.000155320318287175	1.19477167913212e-05	0.00181605295228082	0	0.000860235608975125	0	9.55817343305694e-05	0	0.000155320318287175	0.0254486367655141	0.00200721642094196	0.0100002389543358	0.000143372601495854	0.00131424884704533	0.00768238189681952	0.00280771344596048	0	0
T.CS.041	0	0.00856586632057106	0.000551589876703439	0.00918234912394549	0	0	0.000194678780012979	0.02744970798183	0.00207657365347177	0.000259571706683971	0	0.00171966255678131	0.000129785853341986	0.000681375730045425	3.24464633354964e-05	3.24464633354964e-05	0.0522063595068138	0	0.000356911096690461	0	0.000778715120051914	0.00126541207008436	0.000292018170019468	0	0.00564568462037638	0.227417261518494	6.48929266709929e-05	9.73393900064893e-05	0.00249837767683323	0	0.00379623621025308	0	0	0.00045425048669695	0	0.00402336145360156	0	6.48929266709929e-05	0.00840363400389357	0	0	0.00668397144711227	0.0133030499675535	0	6.48929266709929e-05	0.00259571706683971	0.000227125243348475	0.00107073329007138	6.48929266709929e-05	3.24464633354964e-05	0.00405580791693705	0.00152498377676833	0.00603504218040234	0.00447761194029851	0.00103828682673589	0.00103828682673589	0.000778715120051914	3.24464633354964e-05	0.000746268656716418	0.0286177806619079	0.000162232316677482	0.013465282284231	3.24464633354964e-05	0.00188189487345879	0.0502920181700195	0	0.0127514600908501	6.48929266709929e-05	0.00921479558728099	3.24464633354964e-05	3.24464633354964e-05	0.00152498377676833	0.000940947436729396	0	0.0100259571706684	0	0.000292018170019468	6.48929266709929e-05	0.000129785853341986	0.000227125243348475	0.0390006489292667	0.000648929266709929	0.0009085009733939	0.0036664503569111	9.73393900064893e-05	9.73393900064893e-05	0.00317975340687865	0	0.00869565217391304	0.00139519792342635	0.0121998702141467	0.000162232316677482	9.73393900064893e-05	0	0.102109020116807	0.0176833225178456	0.000389357560025957	0.000227125243348475	0.0536664503569111	0.000843608046722907	0.00240103828682674	0.00473718364698248	0.0118105126541207	0.000129785853341986	0.0443543153796236	0	3.24464633354964e-05	0.00129785853341986	0.049805321219987	6.48929266709929e-05	0	0	0	0	0	0.000389357560025957	0.0617131732641142	0	0.000713822193380921	0.000194678780012979	6.48929266709929e-05	0	0	0.000421804023361454	0.0240752757949384	0.000129785853341986	0.00204412719013627	6.48929266709929e-05	0.000421804023361454	0.000811161583387411	0.00129785853341986	0.00171966255678131	0.0113562621674238
T.CS.072	0.0059643525903322	0.0108190581871142	0.000392999976882354	0.0052939408650623	0.00023117645698962	0	6.9352937096886e-05	0.0645907020828999	0	0.000809117599463671	0.0016413528446263	0.00654229373280625	0	0	0	0.00744388191506577	0.0171764107543288	0	4.6235291397924e-05	0.0351388214624223	0.00104029405645329	0.00208058811290658	4.6235291397924e-05	0	0.000300529394086506	0.078530642439374	0.00647294079570936	0.00557135261344985	0.00224241163279932	0	0.0041380585801142	0	0	0.00487782324248099	0.000254294102688582	0.00261229396398271	2.3117645698962e-05	0.000369882331183392	0.00429988210000694	0	4.6235291397924e-05	0.000184941165591696	0.0843794068012114	0.000277411748387544	0	0.00497029382527683	0	0.00101717641075433	0.000300529394086506	2.3117645698962e-05	0.00705088193818342	0.00332894098065053	0.0163672931548651	0.00275099983817648	0.00293594100376818	0.00476223501398618	0.000300529394086506	0.00638047021291352	0.0178468224795987	0.036502762558661	0.000693529370968861	0.0293594100376818	0.000416117622581316	0.00305152923226299	0.0543495850382597	0	0.0147721756016367	0.000161823519892734	0.0110502346441038	0.000184941165591696	0	0.00358323508333911	0.00337517627204845	4.6235291397924e-05	0.0125759992602353	0.000184941165591696	0.00113276463924914	0	0	0.00617241140162286	0.00483158795108306	0.00240423515269205	0.0146797050188409	0.0139168227107751	0.00034676468548443	0	0.00721270545807615	0	0.00709711722958134	0.00538641144785815	0.0171995284000277	0.000508588205377164	0.000508588205377164	0	0.0703238782162425	0.003652588020436	0.000762882308065747	0.00210370575860554	0.0605451140855815	0.00654229373280625	0.00161823519892734	0.0125991169059343	0.00212682340430451	0.000138705874193772	0.00307464687796195	0.000161823519892734	0	0.00328270568925261	0.0839170538872321	0	0	0	2.3117645698962e-05	4.6235291397924e-05	0	0.000208058811290658	0	0.00392999976882354	9.24705827958481e-05	0.0287583512495087	0	0.000485470559678202	0.00332894098065053	0.00023117645698962	0.00957070531937028	0.00011558822849481	0.00404558799731835	0	6.9352937096886e-05	0.00390688212312458	0.000323647039785468	0.0118131169521696	2.3117645698962e-05
T.CS.059	0.000130753138075314	0.00523012552301255	0.00183054393305439	0.000196129707112971	0.000719142259414226	6.53765690376569e-05	0.000653765690376569	0.0126830543933054	0.00176516736401674	0.000130753138075314	6.53765690376569e-05	0.000261506276150628	0	0.000457635983263598	0	0	0.0101987447698745	0	0.00169979079497908	0.000196129707112971	0.00156903765690377	0.000261506276150628	0.0909388075313808	0	0.000196129707112971	0.142194037656904	0	0.000980648535564854	0.00634152719665272	0	0.00189592050209205	6.53765690376569e-05	6.53765690376569e-05	0.00176516736401674	0	0.00621077405857741	0	0	0.015821129707113	0	0	0.00549163179916318	0.0226856694560669	0	0	0.00536087866108787	0	0.00137290794979079	0.000719142259414226	0.000457635983263598	0.00169979079497908	0.00601464435146444	0.00202667364016736	0.011048640167364	0.00202667364016736	0.000719142259414226	0.00261506276150628	0	0.000653765690376569	0.0504707112970711	0.000196129707112971	0.018109309623431	0.000130753138075314	0.000130753138075314	0.015428870292887	0.000588389121338912	0.0300732217573222	0	0.00516474895397489	0	0.000261506276150628	0.00261506276150628	0.0215742677824268	0.00130753138075314	0.0255622384937239	0.00692991631799163	0	0.00326882845188285	0	6.53765690376569e-05	0.036022489539749	0.00235355648535565	0.00411872384937239	0.0117677824267782	0.000196129707112971	0	0.00084989539748954	6.53765690376569e-05	0.00555700836820084	6.53765690376569e-05	0.0148404811715481	0	0.00130753138075314	6.53765690376569e-05	0.119573744769874	0.0173901673640167	0	0.00359571129707113	0.0984571129707113	0.00477248953974895	0.00326882845188285	0.00228817991631799	6.53765690376569e-05	6.53765690376569e-05	0.00294194560669456	0	0	0.00516474895397489	0.00647228033472803	0.000588389121338912	0	6.53765690376569e-05	0	0.000196129707112971	0	0.000326882845188285	0.000130753138075314	0.000915271966527197	0.000653765690376569	0.000196129707112971	0	0.000326882845188285	0.000261506276150628	0.00084989539748954	0.013140690376569	0.000457635983263598	0.0151673640167364	0.000588389121338912	0.0111793933054393	0.00268043933054393	0.00202667364016736	0.000326882845188285	0.00882583682008368
T.CS.022	0	0.00105988341282459	0.000264970853206147	0.00461806344159285	0	0	0.000340676811265047	0.0117722764781588	0.00439094556741616	0.00878189113483231	0	0.000719206601559543	3.78529790294496e-05	0	3.78529790294496e-05	3.78529790294496e-05	0.0515557574381104	0	0.00314179725944432	0.00431523960935726	0.00189264895147248	0.00113558937088349	0.00635930047694754	0	0.0181315769551064	0.167083049435991	3.78529790294496e-05	0	0.0101824513589219	0	0.00291467938526762	0.0422817775758952	0.000151411916117798	3.78529790294496e-05	0	0.00605647664471194	0	0	0.0118479824362177	3.78529790294496e-05	0.000454235748353395	0.000681353622530093	0.0232417291240821	3.78529790294496e-05	0	0.000264970853206147	0	0.000227117874176698	0.000113558937088349	0	0.00847906730259671	0.00185479597244303	0.0279354985237338	0.00764630176394882	0.000605647664471194	0.000302823832235597	0	0.000416382769323946	0.00128700128700129	0.037966537966538	0	0.0140056022408964	0	0.00355818002876826	0.0211219622984329	3.78529790294496e-05	0.0305852070557953	0.00117344234991294	0.00832765538647892	3.78529790294496e-05	3.78529790294496e-05	0.00132485426603074	0.00779771368006662	0.000757059580588992	0.0114315996668938	0.00147626618214854	0	0.00302823832235597	0.000643500643500643	0.00113558937088349	0.0197971080324022	0.00136270724506019	0.00272541449012037	0.00223332576273753	0.000151411916117798	0.000113558937088349	0.00582935877053524	0	0.0302445302445302	0.000378529790294496	0.0104474222121281	3.78529790294496e-05	0.000567794685441744	3.78529790294496e-05	0.0998183057006586	0.025172231054584	0.000870618517677341	0.000151411916117798	0.0626466802937391	0.00389885684003331	0.000529941706412295	0.00768415474297827	0	0.000113558937088349	0.000113558937088349	3.78529790294496e-05	0	0.00102203043379514	0.022143992732228	0.000151411916117798	0	0	3.78529790294496e-05	0.00249829661594367	0	3.78529790294496e-05	0	0	0	0.000757059580588992	0.0159361041713983	0.000113558937088349	0.00155197214020743	0.00109773639185404	0.00605647664471194	7.57059580588992e-05	0.0045045045045045	0.000151411916117798	0.00204406086759028	0.0109773639185404	0.000378529790294496	3.78529790294496e-05	0.0211976682564918
T.CS.062	2.42054559097621e-05	0.0116670297485053	0.000629341853653814	0.0137486989567449	0	0	0.000508314574105003	0.0308377508290369	0.00917386778979982	0.00363081838646431	0	0.0014039164427662	0	0.00646285672790647	0	0	0.0107472224239344	0.00747948587611648	9.68218236390482e-05	0.00406651659284003	0.000314670926826907	0.000484109118195241	0.00404231113693026	0.0059303366978917	0	0.241594655435335	0.0334035291554716	0.000266260015007383	0.0012102727954881	0	0.00394548931329122	0.00360661293055455	0	0.000242054559097621	4.84109118195241e-05	0.00275942197371287	0.000145232735458572	0.000338876382736669	0.00392128385738145	0.000193643647278096	0.00346138019509597	0.00329194200372764	0.0117638515721444	2.42054559097621e-05	0	0.00203325829642001	0.000435698206375717	0.000508314574105003	0.000217849103187859	0	0.00142812189867596	0.00476847481422313	0.0126836588967153	0.00447800934330598	0.000580930941834289	0.00106504006002953	0	0.000145232735458572	0.00118606733957834	0.0543412485174158	2.42054559097621e-05	0.0167985864013749	0.000266260015007383	0.00505894028514027	0.0315639145063297	0	0.0377363057633191	0	0.0109408660712125	2.42054559097621e-05	9.68218236390482e-05	0.00651126763972599	0.000677752765473338	0	0.00793938953840196	0.0007019582213831	0.000217849103187859	0.000411492750465955	7.26163677292862e-05	2.42054559097621e-05	0.00619659671289909	0.00179120373732239	0.00150073826640525	0.00590613124198194	0.00082298550093191	0.000169438191368334	0.00012102727954881	0	0.0260692760148137	2.42054559097621e-05	0.00571248759470385	9.68218236390482e-05	0	0	0.0773364316316898	0.00922227870161934	0.000532520030014765	0.00147653281049549	0.0379057439546874	0.00193643647278096	0.0021058746641493	0.00685014402246266	0.0293612180185414	9.68218236390482e-05	0.0148379444726841	2.42054559097621e-05	4.84109118195241e-05	7.26163677292862e-05	0.0730762713915717	0	4.84109118195241e-05	2.42054559097621e-05	0.000798780045022148	4.84109118195241e-05	0	0.000992423692300245	0.000726163677292862	0.000629341853653814	0.000290465470917145	0.000750369133202624	0	0.00012102727954881	0.0101904969380098	0.00116186188366858	0.016483915474548	0.000750369133202624	0.00181540919323215	4.84109118195241e-05	0.00965797690799506	0.0239876068065742	0.0012102727954881	0.000169438191368334	0
T.CS.085	0	0.000557768924302789	0.00176892430278884	0.00156175298804781	0.000270916334661355	0	0.000207171314741036	0.0353147410358566	0.0250358565737052	0.000749003984063745	1.59362549800797e-05	0.00516334661354582	0	0	0	0.00393625498007968	0.00701195219123506	0.000127490039840637	0.000159362549800797	0.00712350597609562	0.000541832669322709	0.000462151394422311	0.00049402390438247	0	0.000398406374501992	0.2400796812749	0.0644780876494024	0	0.00344223107569721	0	0.0021195219123506	0	0.0272191235059761	1.59362549800797e-05	7.96812749003984e-05	0.0020398406374502	0.000127490039840637	0	0.010804780876494	0	0	0.00318725099601594	0.0137689243027888	0	0.000111553784860558	0.00208764940239044	0.00052589641434263	0.000780876494023904	0.000111553784860558	0	0.000207171314741036	0.00361752988047809	0.00454183266932271	0.00465338645418327	0.000207171314741036	0.000924302788844621	0.00654980079681275	0.000143426294820717	0.00105179282868526	0.0432828685258964	3.18725099601594e-05	0.0249083665338645	0.000270916334661355	0.000780876494023904	0.0414661354581673	0.00229482071713147	0.0179601593625498	0.000143426294820717	0.00951394422310757	4.7808764940239e-05	3.18725099601594e-05	0.00382470119521912	0.000685258964143426	0.000175298804780876	0.00639043824701195	0	0.000111553784860558	0	4.7808764940239e-05	3.18725099601594e-05	0.00881274900398406	0.00137051792828685	0.00363346613545817	0.00621513944223108	0	0	9.56175298804781e-05	0	0.00105179282868526	0	0.0176573705179283	0.000111553784860558	3.18725099601594e-05	0	0.090996015936255	0.00741035856573705	0.000398406374501992	0.00336254980079681	0.0240318725099602	0.00235856573705179	0.00154581673306773	0.00431872509960159	0.013609561752988	3.18725099601594e-05	0.0131474103585657	0.000111553784860558	0	6.37450199203187e-05	0.00108366533864542	1.59362549800797e-05	0	0	0.000541832669322709	0.0276812749003984	1.59362549800797e-05	0.00183266932270916	0	0	0	7.96812749003984e-05	0	0.000127490039840637	0	0.000207171314741036	0.0185019920318725	0.00164143426294821	0.00935458167330677	0.0935139442231076	0.0039203187250996	0.00183266932270916	0.00122709163346614	0	0.000159362549800797
