g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.101	0.00108764297242299	0.000105255771524805	0.000350852571749351	0.00417514560381728	0.000105255771524805	0.00750824503543611	0.00298224685986948	0.0356115360325591	0.00754333029261104	0.00112272822959792	0	0.0111921970388043	0	0.00182443337309662	0.00119289874394779	0.0148410637849975	0	0	0.000842046172198442	0.000526278857624026	0.000350852571749351	0.0153322573854466	0.00136832502982247	0	0.261736018525016	0.0414707739807733	0.000596449371973897	7.01705143498702e-05	3.50852571749351e-05	0.00712230720651182	3.50852571749351e-05	7.01705143498702e-05	0.000175426285874675	0.00252613851659533	0.00014034102869974	7.01705143498702e-05	0.00635043154866325	0.000806960915023507	0	0.0014034102869974	0.0177180548733422	0.000210511543049611	0	0.00375412251771805	0.000526278857624026	0.000842046172198442	0.000105255771524805	0	0.00308750263139429	0.00273665005964494	0.0317872430004912	0.00775384183566066	0.000385937828924286	0.00112272822959792	0.00375412251771805	7.01705143498702e-05	0.00178934811592169	0.0442775945547681	0.000175426285874675	0.0101747245807312	7.01705143498702e-05	0.000350852571749351	0.0458915163848151	0.00705213669216195	0.0216826889341099	0	0.0103852361237808	0	0.00178934811592169	0.000596449371973897	0.000105255771524805	0.00982387200898183	0.0039997193179426	0.000701705143498702	0	0.000280682057399481	0.000456108343274156	0.0146656374991229	0.000982387200898183	0.0019998596589713	0.00385937828924286	0.000315767314574416	3.50852571749351e-05	0.000245596800224546	0	0.0279278647112483	0	0.0285944845975721	0.000315767314574416	0.000175426285874675	0	0.0316469019717915	0.0263490281383763	0.00126306925829766	0.0074029892639113	0.0666619886323767	0.00298224685986948	0.000421023086099221	0.00270156480247	0.0146305522419479	0	0	0.00764858606413585	0	0	0.00175426285874675	0	0	0	0.000315767314574416	0.0258227492807522	0.00105255771524805	0.000175426285874675	0	0.000491193600449091	0.000631534629148832	0.000175426285874675	0	0	0.030804855799593	0	0.00908708160830819	0.00014034102869974	0.00449091291839169	0	0.00182443337309662	0.00182443337309662	0.0019998596589713	0	0
CS.021	0	0	0.000564121850319669	0.0388706817815505	0.000161177671519905	0	0	0.0738193735561167	0	0.00445924891205072	0.000590984795572987	0.00193413205823887	0	0	0.000134314726266588	0.172379519690539	0	0	0.00996615268898082	0.00308923870413152	0	0	0	0	0.0913071509160264	2.68629452533176e-05	0	0.00247139096330522	0.0112555740611401	0	0	0	0	0.00330414226615806	0.000725299521839574	2.68629452533176e-05	0.00445924891205072	0	0.00123569548165261	0.0121957771450062	0.00897222371460807	0	0.000564121850319669	0.0013700102079192	5.37258905066351e-05	0.00099392897437275	0.000161177671519905	0	5.37258905066351e-05	0.00145059904367915	0.0243915542900124	0.00368022349970451	0.000832751302852845	0.000698436576586257	0.00010745178101327	0	0.000161177671519905	0.0253048944286252	0	0.0131359802288723	2.68629452533176e-05	0.00128942137215924	0.0274807929941439	0	0.0156073711921775	8.05888357599527e-05	0.00883790898834148	0	0.00564121850319669	0.000617847740826304	0	0.00652769569655617	2.68629452533176e-05	2.68629452533176e-05	0.00145059904367915	0	0	0.0296835545049159	0.00577553322946328	0.00155805082469242	0.00491591898135712	0	0	0.00405630473325095	0.00899908665986139	0.0414763874711223	0.000537258905066351	0.00762907645194219	0.000940203083866115	0	0	0.0861226024821361	0.0128404878310858	0	0.000510395959813034	0.0506366518025036	0.000725299521839574	0.00330414226615806	0.00854241659055499	0.00174609144146564	0	5.37258905066351e-05	0.013619513243432	0.00010745178101327	0.000644710686079622	0.0202277977757481	0	0	0	0.00147746198893247	0.000134314726266588	0	0.00128942137215924	0.0222962445602536	2.68629452533176e-05	0	2.68629452533176e-05	0	0	0	8.05888357599527e-05	0.0388706817815505	2.68629452533176e-05	0.0030623757588782	0.000859614248106162	0.0117391070756998	0.0125718583785526	0.0109600816633536	0.000188040616773223	0.0073335840541557
L.007.M1	9.2434866431618e-05	0.00130729311096145	0.000184869732863236	6.60249045940129e-05	0.00046217433215809	0.0106300096396361	0.00343329503888867	0.0379511151606386	0.00472738316893132	0.00040935440848288	0	0.00242971648905967	0	0.00199395211873919	0.00110921839717942	0.0105903946968797	0.00184869732863236	0	0.000831913797884562	0	1.32049809188026e-05	0.0168627606333109	0.00145254790106828	0	0.286482061033422	0.0518955750108941	5.28199236752103e-05	2.64099618376051e-05	6.60249045940129e-05	0.00143934292014948	1.32049809188026e-05	0.000264099618376051	5.28199236752103e-05	0.00149216284382469	0	0.000277304599294854	0.0015317777865811	0.000686659007777734	0	0.00264099618376051	0.00628557091735002	0.000845118778803365	1.32049809188026e-05	0.000541404217670905	0.000290509580213657	0.00196754215690158	7.92298855128154e-05	1.32049809188026e-05	0.00171664751944433	0.00246933143181608	0.0188038928283749	0.00175626246220074	0.00150536782474349	0.000303714561132459	0.00139972797739307	3.96149427564077e-05	0.000198074713782039	0.0328275825641432	9.2434866431618e-05	0.0100093755364524	0.000105639847350421	0.000950758626153785	0.0392452032906812	0.00174305748128194	0.0112506437428198	2.64099618376051e-05	0.00796260349403795	1.32049809188026e-05	0.00272022606927333	0.000290509580213657	0	0.00396149427564077	0.00161100767209391	0.000937553645234983	0.000356534484807669	0.000686659007777734	2.64099618376051e-05	0.0195565767407466	0.000250894637457249	0.000316919542051262	0.00239010154630327	0.000158459771025631	9.2434866431618e-05	0.0146839387817085	0	0.0247329292609172	0.00478020309260653	0.00425200385585443	0.000171664751944433	0	0	0.0943627936457632	0.0051103276155766	5.28199236752103e-05	6.60249045940129e-05	0.0182360786488664	0.00191472223322637	0.0015185728056623	0.00388226439012796	0.0551175903550819	0	1.32049809188026e-05	0.00875490234916611	0	0.00414636400850401	0.0198470863209603	1.32049809188026e-05	0	0.00886054219651653	0.000369739465726472	0.0239802453485455	0	0.000660249045940129	0.00345970500072627	0	2.64099618376051e-05	0	0	0	0.00106960345442301	0	0.00122806322544864	0	0.000567814179508511	0.0483434351437362	0.0092434866431618	0.00371059963818352	0.00378982952369634	0.000171664751944433	0
L.011.M1	0.00251493241119145	0.000285787773999028	0.000314366551398931	0.057643394015604	0	0.015889800234346	0.000285787773999028	0.0881369495013003	0.0124603469463576	0.000142893886999514	0	0.00488697093538338	0	0.00640164613757823	2.85787773999028e-05	0.00894515732616959	0	0.000257208996599125	0.0070875367951759	5.71575547998057e-05	0.000142893886999514	0.000314366551398931	2.85787773999028e-05	0	0.160612728987454	2.85787773999028e-05	0	0.000657311880197765	0.00157183275699466	0	0	0.000171472664399417	0	0.00114315109599611	8.57363321997085e-05	0.000142893886999514	0.0298362436054986	0.00348661084278815	0.000628733102797862	0.00397245005858649	0.0136034980423537	0.000114315109599611	0	0.000685890657597668	0	0.00114315109599611	2.85787773999028e-05	2.85787773999028e-05	0.00117172987339602	0.00917378754536881	0.0306936069274956	0.00417250150038581	0	0.00180046297619388	0	8.57363321997085e-05	0.000628733102797862	0.0324654911262896	0.000171472664399417	0.0463261981652425	0.000285787773999028	0.00151467520219485	0.0199765654025321	0.000657311880197765	0.0188048355291361	5.71575547998057e-05	0.0231488096939213	0	0.0020290931953931	0.000428681660998543	0	0.00520133748678232	0.00228630219199223	0.000314366551398931	0	0.000228630219199223	0	0.0232631248035209	0.000114315109599611	0.000514417993198251	0.00348661084278815	5.71575547998057e-05	0.000114315109599611	0.0112600382955617	0	0.0111171444085622	0	0.00640164613757823	0.00120030865079592	0	0	0.1176016690006	0.0211197164985282	0.000171472664399417	0.000457260438398445	0.0386956645994684	0.00108599354119631	0.00417250150038581	0.000485839215798348	0.00877368466177017	0	0	0.0160612728987454	0	0.00217198708239262	0	0	0	2.85787773999028e-05	0	0.0280929381841045	0.00397245005858649	0.00225772341459232	0	0	0	0	0	8.57363321997085e-05	0.000342945328798834	5.71575547998057e-05	0.000314366551398931	0.000457260438398445	0.000971678431596696	2.85787773999028e-05	0.039410134034466	0.00948815409676774	0.00111457231859621	0	8.57363321997085e-05
CS.011	0.090502704105051	0.000518868865872398	0.000179608453571215	0.0548005348340617	5.98694845237382e-05	0.0086611187611008	0.00530842762777146	0.129258217086751	0.00648586082340498	0.000898042267856074	7.98259793649843e-05	0.00923985711149694	0	0.000838172783332336	7.98259793649843e-05	0.0371190804047177	0.00906024865792572	0	0.000658564329761121	0.00379173401983676	0.00131712865952224	0.0108962461833204	0.00199564948412461	0	0.0380570356622563	0.0040711249476142	0.00239477938094953	0.00181604103055339	0.0053283841226127	0	0	0.00141691113372847	0.000858129278173582	0.00423077690634417	0	7.98259793649843e-05	0.00243469237063202	0	0	0.000878085773014828	0.0351234309205931	0.000818216288491089	9.97824742062304e-05	0.0104372468019717	0.000538825360713644	0.00213534494801333	0.00055878185555489	7.98259793649843e-05	0.00620646989562753	0.00163643257698218	0.00912011814244946	0.00261430082420324	0.00195573649444212	0.00578738350396136	0.0123530703067313	0.00882077071983077	0.0328284340138498	0.0180207148416452	0.0012572591749985	0.0205352331916422	0.000259434432936199	0.00157656309245844	0.0148675886567283	1.99564948412461e-05	0.0099183779360993	0	0.00580733999880261	0.000658564329761121	0.00606677443173881	0.000439042886507414	0.000638607834919875	0.00191582350475962	0.00335269113332934	3.99129896824922e-05	9.97824742062304e-05	0	0.000379173401983676	0.00878085773014828	0.000339260412301183	0.0117543754614939	0.0187990181404538	0.00213534494801333	7.98259793649843e-05	0.00464986329801034	1.99564948412461e-05	0.0307928715400427	0.00121734618531601	0.0272206589634597	0.010058073399988	5.98694845237382e-05	1.99564948412461e-05	0.030573350096789	0.00247460536031451	9.97824742062304e-05	0.00225508391706081	0.0123929832964138	0.0116346364924465	0.00265421381388573	0.00199564948412461	0.0151070665948233	0	3.99129896824922e-05	0.00977868247221058	0	0.00235486639126704	0.00231495340158455	0	0.00143686762856972	0	0.000159651958729969	0.0116346364924465	0.0103973338122892	0.000119738969047476	0.000239477938094953	0.00321299566944062	0.00828194535911712	0.00600690494721507	3.99129896824922e-05	0.000818216288491089	0.00181604103055339	0	0.000379173401983676	0.011435071544034	0.00091799876269732	0.0209343630884671	0.00289369175198068	0.0125127222654613	9.97824742062304e-05	0.000818216288491089	0.000119738969047476
CS.371.1	0	0	2.758316323716e-05	0.00353064489435648	0	2.758316323716e-05	0	0.0203287913057869	0.0104540188668837	8.27494897114801e-05	0.00121365918243504	0	0	0.00557179897390633	5.51663264743201e-05	0.0269211673194682	0	0	0	8.27494897114801e-05	0.00135157499862084	0.00030341479560876	0	0	0.293181442047774	0.0402714183262537	0	0.000579246427980361	0.00168257295746676	0	2.758316323716e-05	8.27494897114801e-05	0	0.00154465714128096	0	0	0.00468913775031721	0	2.758316323716e-05	0.00256523418105588	0.0100402714183263	0.00011033265294864	0.000606829591217521	0.00104816020301208	0	5.51663264743201e-05	0.00022066530589728	0	0	0.0149224913113036	0.00011033265294864	0.00639929387102113	2.758316323716e-05	5.51663264743201e-05	2.758316323716e-05	2.758316323716e-05	0.000386164285320241	0.0396094224085618	0	0.0289347382357809	2.758316323716e-05	0.0234732719148232	0.111491145804601	0	0.00490980305621449	0.000441330611794561	0.0130192530479395	5.51663264743201e-05	0.00995752192861477	0.00035858112208308	5.51663264743201e-05	0.0178463066144425	5.51663264743201e-05	0	0	0	0	0.0175428918188338	0.001379158161858	0	0.000937827550063441	0	2.758316323716e-05	0.000524080101506041	0	0.00849561427704529	0	0.000799911733877641	0.0001379158161858	0.00019308214266012	2.758316323716e-05	0.139129475368235	0.0109229326419154	0	0.000551663264743201	0.0164671484525845	0.000386164285320241	0.00311689744579908	0.0144535775362719	2.758316323716e-05	0	0.000441330611794561	0.000468913775031721	0.00011033265294864	0.000441330611794561	0.0594417167760799	2.758316323716e-05	0	2.758316323716e-05	0	0.00107574336624924	0	0.000468913775031721	0	0.0001379158161858	0	0.00011033265294864	0	0	2.758316323716e-05	0.000413747448557401	0.0198322943675181	2.758316323716e-05	0.000441330611794561	0.00011033265294864	0.00016549897942296	0.00019308214266012	0.000634412754454681	0	0.000441330611794561
CS.065	0	0.00014057118759225	9.37141250614999e-05	0.0767050113628377	0	0	0	0.118290654358878	7.02855937961249e-05	0.0242719583909285	0.00351427968980625	0	0.00105428390694187	0	0.000187428250123	0.118220368765082	0	0.000163999718857625	0.00815312888035049	0.002249139001476	0.00145256893845325	0.000163999718857625	0	0	0.140524330529719	2.3428531265375e-05	0	0.0263570976735468	0.0151348311974322	0	0	0.000632570344165124	0	4.68570625307499e-05	0	4.68570625307499e-05	2.3428531265375e-05	0	0	0.001124569500738	0.0220228193894525	0	0.000515427687838249	0.0032799943771525	0	0.000679427406695874	0.000655998875430499	0.000117142656326875	0.000210856781388375	0.00274113815804887	0.00297542347070262	0.00379542206499075	0.000374856500246	0.00145256893845325	0	2.3428531265375e-05	0.00283485228311037	0.0138931190403674	7.02855937961249e-05	0.0170091136986622	2.3428531265375e-05	0.00822341447414662	0.02811423751845	0	0.00730970175479699	0	0.00777827238010449	2.3428531265375e-05	0.00583370428507837	0.000866855656818874	0	0.011807979757749	0.00789541503643137	0	0	0	2.3428531265375e-05	0.0169153995736007	0.0025302813766605	0.00227256753274137	0.00752055853618537	0.000117142656326875	0.000117142656326875	7.02855937961249e-05	0	0.0239673874844786	0	0.00599770400393599	0.000210856781388375	0.000351427968980625	4.68570625307499e-05	0.0839912845863693	0.00700513084834712	0.000937141250614999	0.000702855937961249	0.0318159454583792	0.00145256893845325	0.00808284328655437	0.0112925520699107	9.37141250614999e-05	0	9.37141250614999e-05	4.68570625307499e-05	0.00042171356277675	0	0.0589696131949488	2.3428531265375e-05	0	0	0	4.68570625307499e-05	0	2.3428531265375e-05	0	0	0.000117142656326875	0.000843427125553499	0	4.68570625307499e-05	0.0233816742028442	0	0.00747370147365462	0.00358456528360237	0.000257713843919125	0	9.37141250614999e-05	0.000257713843919125	0.00014057118759225	4.68570625307499e-05	0.00829370006794274
CS.063	3.16646084671163e-05	9.49938254013489e-05	0.00104493207941484	0.0491751369494316	0	0	0.00221652259269814	0.106804724359583	0	0.00370475919065261	0.00113992590481619	0.00205819955036256	6.33292169342326e-05	0	3.16646084671163e-05	0.0826129634907064	0	0.00934105949779931	0	0.00085494442861214	0.000538298343940977	0	0	0	0.00493967892087014	0	0	0.0431588613406795	0.00196320572496121	0	0	0	0	0.00414806370919224	0.000126658433868465	0.00224818720116526	0.00107659668788195	6.33292169342326e-05	0.000158323042335582	0.0668439884740825	0.00332478388904721	0	0.00690288464583135	0.00294480858744182	0.000633292169342326	0.00864443811152275	0.00139324277255312	0	0.00490801431240303	0.00370475919065261	0.0134574585985244	0.00383141762452107	0.000696621386276559	0.0105126500110826	0.000189987650802698	0	0.00487634970393591	0.0297963965675564	0.000126658433868465	6.33292169342326e-05	0	0.00728285994743675	0.0850828029511415	0	0.00772616446597638	0	0.0281815015357335	0.000189987650802698	0.00791615211677908	0.00303980241284317	3.16646084671163e-05	0.0110192837465565	0.000158323042335582	0.000126658433868465	0	0	0	0.00196320572496121	0.0112409360058263	0.0011715905132833	0.0486368386054906	0	0	0.0188404420379342	0	0.131408125138533	0.00978436401633894	0.00196320572496121	0.00645958012729173	0	0.000284981476204047	0.0174471992653811	0.00307146702131028	3.16646084671163e-05	0.00142490738102023	0.0243500839112124	0.0182071498685919	0.00557297109021247	0.00259649789430354	6.33292169342326e-05	6.33292169342326e-05	0.000443304518539628	0.0157056457996897	0.000379975301605396	0.00104493207941484	0.00430638675152782	0.000189987650802698	0	0	0	0.000158323042335582	0	0	0.0108292960957538	0	0	0	0	0	0	0.000284981476204047	0.00918273645546373	0.00288147937050758	0.00139324277255312	0	0.00997435166714164	0.00183654729109275	0.000126658433868465	3.16646084671163e-05	0.00180488268262563
CS.186	0.000789577575996842	0.00204572371962818	0.000430678677816459	0.078778308150594	0.00154326526217565	0.00154326526217565	0.000861357355632918	0.0388328607831174	0.00165093493162976	0.00272763162617091	0	0.00172271471126584	0	0.000358898898180383	0.000107669669454115	0.0361411190467645	0.0021533933890823	0	0.00165093493162976	0.000861357355632918	0	0.0357463302587661	0.000681907906542727	0	0.100778810609051	0.0114847647417722	0.000107669669454115	0.00190216416035603	0.00297886085489718	0.00218928327890033	0.00362487887162186	0.000358898898180383	7.17797796360765e-05	0.00179449449090191	0	0	0.00312242041416933	0	0	0.00642429027742885	0.0106234073861393	0.000933137135268995	0	0.000753687686178803	3.58898898180383e-05	0.000466568567634497	0.000681907906542727	0.00061012812690665	0.00129203603344938	0.00445034633743674	0.00710619818397158	0.006567849836701	0.000394788787998421	0.00190216416035603	0.000538348347270574	0.000717797796360765	0.000466568567634497	0.0297527186591537	0.000179449449090191	0.0239026666188135	7.17797796360765e-05	0.00933137135268995	0.034741413343861	3.58898898180383e-05	0.0162222301977533	0	0.0175142662312027	0	0.0247640239744464	0.00021533933890823	3.58898898180383e-05	0.00735742741269784	0.000753687686178803	0.000323009008362344	0.000107669669454115	0	0	0.00983382981014248	0.00147148548253957	0.000394788787998421	0.00405555754943832	0.000107669669454115	0	0.00506047446434339	0	0.0335929368696838	0.000789577575996842	0.00882891289523741	0	0.00021533933890823	0	0.0826903061407601	0.00943904102214406	0.00441445644761871	0.000179449449090191	0.101604278074866	0.00240462261780856	0.000430678677816459	0.0219287226788214	0.00943904102214406	0	0.000107669669454115	0.00538348347270574	0	0.00082546746581488	0.0175501561210207	0	0	0.00183038438071995	0.000107669669454115	0.0147866346050318	3.58898898180383e-05	7.17797796360765e-05	0.00556293292179593	0	0	0	0.000358898898180383	3.58898898180383e-05	0.00355309909198579	0	0.0058141621505222	0	0.00082546746581488	0.0105516276065032	0.00236873272799053	0.00208161360944622	0.00021533933890823	0.00118436636399526	3.58898898180383e-05
CS.335	0	0	0.0002517908625096	0.00604298070023039	0.0001258954312548	0	0	2.517908625096e-05	0	0	0.00015107451750576	0	0	0	0.000327328121262479	0.314083921894474	0	2.517908625096e-05	1.258954312548e-05	0	0	1.258954312548e-05	0	0	5.03581725019199e-05	0	0	0.000276969948760559	1.258954312548e-05	0	0	0	0	0	2.517908625096e-05	0	0.00020143269000768	3.77686293764399e-05	0.0002517908625096	0.0149563772330702	0.00747818861653511	0	2.517908625096e-05	0.00011330588812932	0	0	0	0	0	0.00502322770706651	0.000994573906912918	0.00595485389835203	0	0	0	1.258954312548e-05	0	0.0995706965794211	0	0.00806989714343266	0	0.0104870894235248	0.0642444385693243	0	1.258954312548e-05	0.00108270070879128	0.0160013093124851	0	0.0290063073611059	0	0	0.021981342297088	0	0	0	0	0	0.0091148292228475	0.0229885057471264	0	0	0	0	6.29477156273999e-05	0	0.00360060933388727	0	0.000994573906912918	0	0.000591708526897559	0	0.0941446034923393	0.00260603542697436	3.77686293764399e-05	0.000906447105034558	0.0102478881041407	0	1.258954312548e-05	0.0525235739195025	2.517908625096e-05	0	0.00208986415882968	0	7.55372587528799e-05	0	0.016945525046896	0	0	0	0	1.258954312548e-05	0	5.03581725019199e-05	0.138359078949025	0	0	0	0	0	1.258954312548e-05	0.0304666943636615	1.258954312548e-05	0	0	0	0.00343694527325603	0.000755372587528799	0.00021402223313316	0	1.258954312548e-05
CS.073	0.000235460324935248	0.000117730162467624	0.000588650812338121	0.05450906522251	0.000117730162467624	0.000470920649870497	0.000941841299740994	0.0713444784553803	0.00211914292441724	0.000235460324935248	0.000117730162467624	0	0	0	0.00117730162467624	0.043560160113021	0	0	0.000588650812338121	0.000235460324935248	0.00553331763597834	0.000117730162467624	0	0.000117730162467624	0.174829291264422	0.00247233341182011	0	0.00659288909818696	0.00211914292441724	0.000117730162467624	0	0	0	0.00117730162467624	0.000470920649870497	0.000470920649870497	0.000824111137273369	0.000353190487402873	0	0.00164822227454674	0.0181304450200141	0	0.000941841299740994	0.00164822227454674	0	0.00105957146220862	0.000353190487402873	0	0	0.00105957146220862	0.00200141276194961	0.00765246056039557	0.000235460324935248	0.00400282552389922	0	0	0.00141276194961149	0.0366140805274311	0	0.0738168118672004	0.000117730162467624	0.000706380974805745	0.0482693666117259	0	0.0105957146220862	0.000117730162467624	0.0362608900400283	0	0.00918295267247469	0.00164822227454674	0	0.0208382387567695	0.00294325406169061	0	0.000235460324935248	0	0	0.0177772545326113	0.000353190487402873	0.00129503178714387	0.0281375088297622	0	0.000117730162467624	0.000588650812338121	0	0.0233105721685896	0.000235460324935248	0.0180127148575465	0.000117730162467624	0	0	0.0759359547916176	0.00317871438662585	0	0.000353190487402873	0.0268424770426183	0.00930068283494231	0.00223687308688486	0.000824111137273369	0.00576877796091359	0	0	0.0240169531433953	0	0.000353190487402873	0.0158935719331293	0.0124793972215682	0.000117730162467624	0	0	0.0259006357428773	0.00412055568636685	0.000824111137273369	0	0.000706380974805745	0.000117730162467624	0	0.000117730162467624	0	0	0.00105957146220862	0.00977160348481281	0	0.00235460324935248	0.000824111137273369	0	0.0291970802919708	0.000117730162467624	0	0
CS.117	0	0	0.000416828766742622	0.0561051520035569	0	0.00269549269160229	0.000277885844495081	0.0165064191630078	0.00247318401600622	0.000472405935641638	0.000111154337798033	0.00030567442894459	0	0.00133385205357639	0.00967042738842883	0.0221752903907075	0	2.77885844495081e-05	0.0047796365253154	0.000138942922247541	0.00105596620908131	0.000972600455732785	0.000166731506697049	5.55771688990163e-05	0.303117879175235	0.030567442894459	0	0.000694714611237704	0.00266770410715278	0.00244539543155672	0	0	0	0.000694714611237704	0.00044461735119213	0.000166731506697049	0.0154504529539265	0.000722503195687212	0.000138942922247541	0.00930917579058523	0.0106152392597121	2.77885844495081e-05	0.000277885844495081	0.00230645250930918	0.000333463013394098	0.000778080364586228	8.33657533485244e-05	0	0.000389040182293114	0.00314011004279442	0.0317345634413383	0.00764186072361474	0.000389040182293114	0.00147279497582393	0.000194520091146557	8.33657533485244e-05	0.000222308675596065	0.0415717223364642	0	0.0704162729950536	0	0.00889234702384261	0.0379592063580281	0.00225087534041016	0.0106708164286111	0.000389040182293114	0.0132829433668649	2.77885844495081e-05	0.00900350136164064	0.00108375479353082	0	0.0102539876618685	0.000416828766742622	2.77885844495081e-05	2.77885844495081e-05	0	0.000277885844495081	0.0110598566109042	0.00161173789807147	0.00175068082031901	0.00450175068082032	0	0	8.33657533485244e-05	0	0.00200077808036459	0	0.00297337853609737	0.00100038904018229	0.000138942922247541	0	0.0844217195576057	0.0054743511365531	0.000166731506697049	0.00122269771577836	0.0414049908297671	0.000889234702384261	0.00222308675596065	0.000361251597843606	0.00161173789807147	0	0.000389040182293114	0.00747512921691769	2.77885844495081e-05	0	0.0457955871727894	0	0	0	0.000194520091146557	0.00158394931362196	5.55771688990163e-05	0.000500194520091147	0.00219529817151114	0	2.77885844495081e-05	8.33657533485244e-05	0	0	0.00147279497582393	2.77885844495081e-05	0.0147557383426888	0.000194520091146557	0.000555771688990163	0	0.00364030456288557	0.00294558995164786	0.000194520091146557	8.33657533485244e-05	0.000333463013394098
