g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	g__Peptococcus	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Delftia	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
T.CS.079	0	5.14588586425153e-05	0.000257294293212577	0.00859362939330006	5.14588586425153e-05	0	0	0.0218957443523903	0.00277877836669583	0	0.000720424020995214	0	0	0	0	0.000308753151855092	0.316780733803324	0	0	0	0.00311326094787218	0.0092368651263315	0	0	0	0.00174960119384552	0.000360212010497607	0	0.00982864200072042	0	0.0045541089898626	0	2.57294293212577e-05	0	0	0.00414243812072248	2.57294293212577e-05	0	0.00939124170225904	0.00077188287963773	0	0.00499150928832399	0.0020068954870581	2.57294293212577e-05	0.00177533062316678	0.00321617866515721	0	0	0.000102917717285031	2.57294293212577e-05	0.00843925281737251	0.0074100756445222	0.0112437606133896	2.57294293212577e-05	0	2.57294293212577e-05	0	0	0.0803787371996089	0	0.0035249318170123	0.00043740029846138	0.0146400452837956	0.027659136520352	0	2.57294293212577e-05	0	0.00815622909483868	0.000231564863891319	2.57294293212577e-05	0.0212782380486801	0.000463129727782638	0	0.0110379251788195	0.000334482581176349	0	0	0	0	0.0245458755724798	0.00717851078063089	0.000334482581176349	0.00733288735655843	0	0	0	0.00378222611022488	0	0.00272731950805331	0.000231564863891319	0.0074100756445222	2.57294293212577e-05	0.000180106005248804	0	0.124144496475068	0.000128647146606288	0	0.000488859157103895	0.0227962743786343	0	0.0163639170483199	0.0298461380126589	2.57294293212577e-05	0.00223846035094942	2.57294293212577e-05	0.000154376575927546	0.000231564863891319	2.57294293212577e-05	0.032856481243246	0.0514588586425153	0	0	7.7188287963773e-05	5.14588586425153e-05	0	0.000591776874388926	0.0236453455462358	0	0	0	0	0	2.57294293212577e-05	0.000154376575927546	0.0266299593475017	0.000205835434570061	0.00241856635619822	5.14588586425153e-05	0.000257294293212577	0.000360212010497607	0.000514588586425153	0	0
T.CS.038	0.0493859924244252	0.0013510579266086	0.000217134309633526	0	2.41260344037251e-05	0.00176120051147193	0.00364303119496248	0.0252840840551039	0.00523534946560834	0.000337764481652151	0	0.00159231827064585	0	0.00156819223624213	0	4.82520688074501e-05	0.0843928683442303	0	0.00209896499312408	0.00641752515139087	0.000989167410552727	0.00226784723395016	0.00784096118121064	0.00407729981422953	0.000386016550459601	0.0274071750826317	0.000337764481652151	0.0204347511399551	0.000434268619267051	0	0.019831600279862	0	0.00159231827064585	0.00127867982339743	0.00238847740596878	0.0125696639243408	0	0	9.65041376149002e-05	0	0	0.000168882240826075	0.0591811623923376	0.000603150860093126	0	0.0197592221766508	0.000313638447248426	0.000603150860093126	0.00120630172018625	0.0126902940963594	0.00241260344037251	0.0164780814977442	0.00851649014451495	0.00357065309175131	0.00330526671331033	0.00617626480735362	0.00185770464908683	0.0217134309633526	0.00552486187845304	0.00241260344037251	0.0171536104610485	0.000120630172018625	0.00217134309633526	0.011580496513788	0.0240054042317064	0.00694829790827282	0	0.00118217568578253	0	0.0001930082752298	0.000796159135322927	0.00636927308258342	0	0.00361890516055876	4.82520688074501e-05	0.000699654997708027	0.000168882240826075	0	0.000313638447248426	0.00265386378440976	0.00381191343578856	0.0159473087408623	0.0238365219908804	0.000844411204130377	0	0	0.00405317377982581	4.82520688074501e-05	0.0105913291032353	0.00417380395184444	0.0938743998648942	0.000361890516055876	0.000241260344037251	0	0.0716543221790634	0.0095297835894714	0.00185770464908683	0.0141378561605829	0.0337764481652151	0.0259354869840044	0.000458394653670776	0.00533185360322324	0.0013510579266086	0.000168882240826075	0.00142343602981978	2.41260344037251e-05	0	0.0103741947936018	0.00525947550001206	2.41260344037251e-05	0	0	4.82520688074501e-05	0.000482520688074501	0	9.65041376149002e-05	0.00480108084634129	0.00588675239450891	0.0326907766170475	0.00627276894496852	0	9.65041376149002e-05	0.00151994016743468	0	0.000554898791285676	0.000241260344037251	0.0228714806147314	0.0189630630413279	0.00118217568578253	0.0158025525344399	0	0.00101329344495645	2.41260344037251e-05
T.CS.046	0	0.00111592772221984	0.000708184900639512	0.0169320571698356	2.14601485042277e-05	0	0.000236061633546504	0.0289497403322031	0.0135413537061676	0.000128760891025366	4.29202970084553e-05	0.000107300742521138	2.14601485042277e-05	0	0	0.000922786385681789	0.277200738229109	0	0.00401304777029057	0	0.000257521782050732	0.00111592772221984	0.00210309455341431	0	0.0099360487574574	0.0781578608523971	0.000236061633546504	0	0.000708184900639512	0	0.00450663118588781	0.0210738658311516	0.000214601485042276	0	0	0.00257521782050732	0.000321902227563415	0	0.0121893643504013	0	2.14601485042277e-05	0.00536503712605691	0.0183269668226104	0	6.43804455126829e-05	0.000214601485042276	0	0.000150221039529594	0.000278981930554959	0	0.00158805098931285	0.0284990772136143	0.00435641014635821	0.000107300742521138	0.000278981930554959	0	0.000386282673076098	0.000257521782050732	0.0265676638482338	0	0.00141636980127902	0.000257521782050732	0.0085411391046826	0.0480278123524615	0	0.00137344950427057	0	0.00369114554272716	0.000150221039529594	0	0.0106871539551054	0.00227477574144813	0	0.0247864715223829	0.00459247177990472	4.29202970084553e-05	0.000836945791664878	0	0	0.0136057341516803	0.000622344306622602	0.00109446757371561	0.00130906905875789	0	0	0	0.000343362376067642	0	0.00193141336538049	2.14601485042277e-05	0.00697454826387399	0.000643804455126829	0.000128760891025366	0	0.132902699686682	0.0267178848877634	0	0.00186703291986781	0.0180694450405597	0.000193141336538049	0.0010086269796987	0.0269754066698142	0.000257521782050732	0.000686724752135285	0.0178333834070132	0.000150221039529594	0.000214601485042276	0.000171681188033821	0.00111592772221984	6.43804455126829e-05	0	0	2.14601485042277e-05	0.0406884415640156	2.14601485042277e-05	0.000643804455126829	0	0	0	0	0.0101506502424997	2.14601485042277e-05	0.0121035237563844	0.00253229752349886	0.000107300742521138	0.000107300742521138	0.0012446886132452	0.000128760891025366	0.000772565346152195	0.00105154727670715	0.00253229752349886	4.29202970084553e-05	0.000150221039529594
T.CS.089	1.70633904956915e-05	0.0539885675283679	8.53169524784575e-05	0.00496544663424623	0	0	0.000238887466939681	0.0180701305349373	0	0.000238887466939681	5.11901714870745e-05	0.00245712823137958	1.70633904956915e-05	0.00177459261155192	0	5.11901714870745e-05	0.108727924238546	0	0.000528965105366436	0.00651821516935415	0.000887296305775958	0.00349799505161676	0.000187697295452606	0	0.00284958621278048	0.165651394932173	0	0	0.0232232744646361	0	0.0112959645081478	0	0	0.000563091886357819	0	0.0058186161590308	3.4126780991383e-05	0.00046071154338367	0.0151864175411654	0.000426584762392287	1.70633904956915e-05	0.00851463185735006	0.0189574268407132	0	3.4126780991383e-05	0.000511901714870745	0.000477774933879362	0.000255950857435372	0.000136507123965532	0.0172169610101527	0.00237181127890112	0.00586980633051787	0.00738844808463442	0.00151864175411654	0.000426584762392287	6.8253561982766e-05	0.00177459261155192	0.00305434689872878	0.0280351505844211	0.000170633904956915	0.0375735858715127	0.000255950857435372	0.00189403634502176	0.0357648664789694	0	0.0288030031567272	0.000255950857435372	0.00877058271478543	1.70633904956915e-05	8.53169524784575e-05	0.0125074652333419	1.70633904956915e-05	0.00116031055370702	0.029093080795154	0.000955549867758724	0	0.000358331200409521	0	1.70633904956915e-05	0.0151352273696784	0.00155276853510793	0.00254244518385803	0.00755908198959133	0.00011944373346984	0	1.70633904956915e-05	0.00211586042146575	0.000102380342974149	0.00890708983875096	0.000955549867758724	0.0270796007166624	0.000273014247931064	0.000170633904956915	0	0.102158518897705	0.00808804709495777	3.4126780991383e-05	0.00127975428717686	0.0351676478116202	0.00764439894206979	0.0020134800784916	0.00784915962801809	0	0.000170633904956915	0.0207661462332565	3.4126780991383e-05	8.53169524784575e-05	0.00525552427267298	0.0390922276256292	0	0	0	0	0	0	0.00148451497312516	0	0	0	5.11901714870745e-05	0	0.000221824076443989	0.00354918522310383	0.00153570514461223	0.000597218667349202	0.000187697295452606	0.001603958706595	5.11901714870745e-05	0.000273014247931064	0.0012115007251941	0.00279839604129341	0	0.00476068594829793
T.CS.029	4.33125433125433e-05	0.00121275121275121	0.000952875952875953	0.0321812196812197	0.000346500346500347	0	0.000476437976437976	0.0228690228690229	0.00134268884268884	0.00324844074844075	0.000216562716562717	0	0.000173250173250173	0	0	0.000563063063063063	0.0638426888426888	0	0	0.000952875952875953	0.0012993762993763	0.00173250173250173	4.33125433125433e-05	0.00038981288981289	0.000303187803187803	0.162595287595288	0.0158957033957034	0	0.0334372834372834	4.33125433125433e-05	0.0111746361746362	0	0	0.0029019404019404	0	0.000173250173250173	0.000476437976437976	0.00077962577962578	0.0104816354816355	0.00077962577962578	0.0123440748440748	0.110317047817048	0.025511088011088	0	0.00090956340956341	0.00151593901593902	0	0.00051975051975052	0.000346500346500347	0.0194906444906445	0.00186243936243936	0.00173250173250173	0.00480769230769231	0.00108281358281358	0.0012993762993763	0	0.00038981288981289	0.0130370755370755	0.0235620235620236	0.00112612612612613	0.042489604989605	0.000173250173250173	0.00606375606375606	0.0294092169092169	0	0.0258575883575884	0.000606375606375606	0.00757969507969508	0.000173250173250173	0.000173250173250173	0.00467775467775468	0.00025987525987526	0.00381150381150381	0.00727650727650728	0.0016025641025641	0	0.00463444213444213	0	8.66250866250866e-05	0.0038981288981289	0.00281531531531532	0.00194906444906445	0.027027027027027	0.000866250866250866	0.00190575190575191	0	0.00134268884268884	0	0.00381150381150381	4.33125433125433e-05	0.0101351351351351	0.00359494109494109	0.000563063063063063	0	0.0302321552321552	4.33125433125433e-05	0.00186243936243936	0.00363825363825364	0.0322678447678448	0.0022955647955648	0.00173250173250173	0.0132536382536383	0.0128205128205128	0.000606375606375606	0.00363825363825364	0.000173250173250173	4.33125433125433e-05	0.000606375606375606	0.0215696465696466	0	0.00012993762993763	0	0.00177581427581428	0.00381150381150381	0.00329175329175329	0.0133835758835759	0.000952875952875953	0	0	0.000303187803187803	0.00372487872487872	0.000563063063063063	0.00212231462231462	0.000173250173250173	0.00593381843381843	4.33125433125433e-05	0.00186243936243936	0.000216562716562717	0.00281531531531532	0.00415800415800416	0.00242550242550243	0.00012993762993763	0.0119975744975745
T.CS.067	9.79947817778703e-05	1.22493477222338e-05	0.000134742824944572	0.0124943346766785	0.000159241520389039	0	2.44986954444676e-05	0.0401166137903157	0.0026091110648358	8.57454340556365e-05	1.22493477222338e-05	2.44986954444676e-05	0	0.00105344390411211	0	0.000146992172666806	0.00873378492595269	0	0	0.00035523108394478	0.000122493477222338	0.000404228474833715	0.000342981736222546	0.000195989563555741	0	0.306196945012678	0.102306552176097	0	0.000306233693055845	0	0.000477724561167118	0	0	1.22493477222338e-05	0	0.000306233693055845	0.000110244129500104	7.34960863334028e-05	0.0388549309749256	9.79947817778703e-05	0.000244986954444676	0.00561020125678308	0.00535296495461617	2.44986954444676e-05	2.44986954444676e-05	0.000244986954444676	0.000367480431667014	0.000110244129500104	6.1246738611169e-05	0.000159241520389039	0.00126168281539008	0.0303416343079731	0.00371155235983684	0.000232737606722442	2.44986954444676e-05	0.000110244129500104	0.000183740215833507	0.000404228474833715	0.0134007864081238	0	0.0035523108394478	7.34960863334028e-05	0.0137560174920685	0.0415007900829281	1.22493477222338e-05	0.00274385388978037	8.57454340556365e-05	0.0098974729595649	0	4.89973908889352e-05	0.00425052365961513	0.000122493477222338	0	0.0105956857797322	1.22493477222338e-05	7.34960863334028e-05	8.57454340556365e-05	0	0.000146992172666806	0.0120288594632336	0.000685963472445092	0.000832955645111898	0.00241312150128006	0	0.000110244129500104	2.44986954444676e-05	0.00025723630216691	0.000110244129500104	0.0100444651322317	6.1246738611169e-05	0.00281734997611377	7.34960863334028e-05	0	0	0.101277606967429	0.00241312150128006	2.44986954444676e-05	0.000734960863334027	0.0218160882932984	0.000428727170278183	0.000783958254222963	0.00285409801928047	0.0306478680010289	4.89973908889352e-05	0.0089175251417862	0	3.67480431667014e-05	0.000440976518000416	0.0871663583914157	2.44986954444676e-05	0.00216813454683538	1.22493477222338e-05	0.000575719342944988	0	0	0.00197214498327964	0.00367480431667014	0.000208238911277974	0	0.000122493477222338	0	4.89973908889352e-05	0.00791307862856303	2.44986954444676e-05	0.0149442042211252	0.000195989563555741	0.000943199774612002	8.57454340556365e-05	0.00646765559733944	0.00632066342467264	0.00104119455638987	0	0
TFS.024	0	0	0.000774628633919621	3.41747926729245e-05	4.55663902305659e-05	0.000182265560922264	0.0113915975576415	0.0126218900938668	0.0827257814635925	0.00389592636471339	0.000398705914517452	0.00092271940216896	0.000216440353595188	0.011311856374738	0	0.0113688143625262	0.00420349949876971	0	2.2783195115283e-05	0.0680420122117926	0.000546796682766791	0	0.0253804793584252	0	0.00119611774355236	0.172389045839789	0.0315889000273398	0	0.000182265560922264	0	0.00159482365806981	0	0	0	0	0.0012644673288982	0	7.97411829034904e-05	0.00973981591178347	0	0.000170873963364622	0.000182265560922264	0.0312471521006106	0	0.000672104255900848	0.000569579877882074	0	0.00267702542604575	3.41747926729245e-05	0.000148090768249339	0.00897657887542149	0.00306433974300556	0.00166317324341566	0.000170873963364622	0.000353139524286886	0	4.55663902305659e-05	0.000262006743825754	0.0580401895561834	0.000364531121844527	0.0545315775084298	0.000694887451016131	0.000421489109632735	0.0550214162034084	0	0.0113232479722956	1.13915975576415e-05	0.0244691515538139	0.000193657158479905	7.97411829034904e-05	0.00633372824204867	0.00377061879157933	0	0.00379340198669461	0	9.11327804611319e-05	0.000603754670554999	5.69579877882074e-05	0	0.039973115829764	0.00119611774355236	0.00141255809714754	0.00543379203499499	0	0	0	1.13915975576415e-05	1.13915975576415e-05	0.000979677389957168	0.000113915975576415	0.00609450469333819	2.2783195115283e-05	0.000797411829034904	0	0.0951995807892099	0.0224300555909961	0.000102524378018773	0.000182265560922264	0.0208807983231568	0.000694887451016131	0.00700583249794951	0.000569579877882074	0.00725644764421763	2.2783195115283e-05	0.00968285792399526	0	0	0	0.00301877335277499	0	0	0	0.000364531121844527	0	0	0	0.000786020231477262	0	0	0	0	0	0.000854369816823111	4.55663902305659e-05	0.00372505240134876	0.00980816549712932	0.0114257723503144	0	0.0033491296819466	0.0203453932379477	0.000170873963364622	0	0.000159482365806981
T.CS.001	0	0.00878155872667398	0.000617453347969265	0.0260702524698134	6.86059275521405e-05	0	0	0.000205817782656422	6.86059275521405e-05	0	0.00397914379802415	0	0	0	0	0.00116630076838639	0.336649286498353	0	0	0.000274423710208562	0	0	0	6.86059275521405e-05	0.0103594950603732	0.000754665203073546	6.86059275521405e-05	0	0.0196899012074643	0	0	0	0	0	0	0	6.86059275521405e-05	6.86059275521405e-05	0.0208562019758507	6.86059275521405e-05	0.00377332601536773	0.00816410537870472	0.0292261251372119	0	0.0129665203073546	0	0	6.86059275521405e-05	0.000137211855104281	0	0.0021953896816685	0.012211855104281	0.00768386388583974	0	0	0	0	6.86059275521405e-05	0.0114571899012075	0	0.00157793633369923	0	0.00658616904500549	0.0545417124039517	6.86059275521405e-05	0.00109769484083425	6.86059275521405e-05	0.012211855104281	0	6.86059275521405e-05	0.0140642151481888	0.00212678375411636	0	0.0130351262349067	0	0	0	0	0	0.0204445664105379	0.00397914379802415	0.00130351262349067	0.00185236004390779	0.000205817782656422	0	0	0.00198957189901207	0	0.00343029637760703	0.000686059275521405	0.00445938529088913	0.000205817782656422	0.000754665203073546	0	0.170622941822173	0.0234632272228321	0	0.000686059275521405	0.0633232711306257	0	0.00281284302963776	0	0	0.00562568605927552	0	0.000754665203073546	0	0.0032244785949506	0.000205817782656422	0	0.000137211855104281	0	6.86059275521405e-05	6.86059275521405e-05	6.86059275521405e-05	0.00343029637760703	0	0	0	6.86059275521405e-05	0	0	0.021953896816685	6.86059275521405e-05	6.86059275521405e-05	0.000617453347969265	0.00493962678375412	0.000137211855104281	0.00226399560922064	0.00590010976948408	0.00116630076838639	0	6.86059275521405e-05
T.CS.056	0	0.0177255526787493	0.000597490539733121	0.000746863174666401	0	9.95817566221868e-05	0.000946026687910775	0.00985859390559649	0.00273849830711014	4.97908783110934e-05	0.000995817566221868	0.00204142601075483	0	0	0	0	0.00931089424417447	0	0.000746863174666401	0	0.000248954391555467	9.95817566221868e-05	0.00204142601075483	0	0.000796654052977495	0.327723561043617	0.0197669786895041	0.000199163513244374	0.000348536148177654	0	0.00109539932284406	0	4.97908783110934e-05	0	0	0.00219079864568811	0.000448117904799841	0	0.00458076080462059	0	0.000199163513244374	0.0146385182234615	0.0119498107946624	0	0	0.000547699661422028	0	0.000547699661422028	0	0.000199163513244374	0.00652260505875324	0.0651762597092213	0.0115514837681737	0.00164309898426608	0.00119498107946624	0.00333598884684326	0.000497908783110934	0.000448117904799841	0.0370444134634535	9.95817566221868e-05	0.0121489743079068	0.00014937263493328	0.00368452499502091	0.0754331806413065	0	0.0785700059749054	4.97908783110934e-05	0.0125473013343955	0	9.95817566221868e-05	0.0014937263493328	0.000248954391555467	0	0.00941047600079665	0.000497908783110934	0.000697072296355308	0.000946026687910775	0	0.000348536148177654	0.0238000398327026	0.00164309898426608	0.00109539932284406	0.00164309898426608	0	0	9.95817566221868e-05	0	0	0.0567616012746465	0	0.011202947619996	0.000597490539733121	0.00014937263493328	0.000199163513244374	0.0673172674765983	0.00547699661422027	0	0.000896235809599681	0.0264389563831906	0.00234017128062139	0.000896235809599681	0.00288787094204342	4.97908783110934e-05	0.0022405895239992	0.000398327026488747	0	0	0	0.0202150965943039	0.00014937263493328	0	0.00368452499502091	0.00014937263493328	0	0	0.000597490539733121	0.000597490539733121	0	0	0.00029874526986656	0	0.00104560844453296	0.000398327026488747	0.000398327026488747	0.00492929695279825	4.97908783110934e-05	0.000746863174666401	0.000248954391555467	0	0.000398327026488747	0.00104560844453296	0	0
T.CS.004	4.38609316061873e-05	0.0122956811602678	0.000131582794818562	0.0117693499809936	2.92406210707915e-05	0.000160823415889353	4.38609316061873e-05	0.0501184245153367	0.000906459253194538	0.000116962484283166	0	0.000497090558203456	0	0	0	7.31015526769789e-05	0.096084680838621	0.00027778590017252	0.000526331179274248	1.46203105353958e-05	0.00232462937512793	0.0104827626538788	0.011155296938507	0	0.00497090558203456	0.181116406912483	2.92406210707915e-05	0	0.00191526068013685	0	0.00397672446562765	1.46203105353958e-05	0.00521945086113629	0	0	0.000555571800345039	5.84812421415831e-05	5.84812421415831e-05	1.46203105353958e-05	0.00331881049153484	0.0194450130120764	0.00115500453229627	0.00856750197374192	0	4.38609316061873e-05	0.00065791397409281	0.000453229626597269	0.00065791397409281	0.000131582794818562	0	0.00371355887599053	0	0.00543875551916723	0.000453229626597269	4.38609316061873e-05	0.000511710868738852	1.46203105353958e-05	0.000175443726424749	0.0231731921986023	0	0.0455276470072224	0.000131582794818562	0.00786572706804292	0.0270183338694114	1.46203105353958e-05	0.00403520570776923	0	0.0105851048276265	4.38609316061873e-05	1.46203105353958e-05	0.00390362291295067	0.000701774905698997	1.46203105353958e-05	0.0114477031492149	0.000833357700517559	0.000131582794818562	0.000116962484283166	0	0.000307026521243311	0.0116523874967104	0.00239773092780491	0.0013743091903272	0.0013889295008626	0	0	0.000540951489809644	0	0	1.46203105353958e-05	2.92406210707915e-05	0.00757332085733501	0.000321646831778707	0	0	0.105324717096991	0.00530717272434867	0	0.00119886546390245	0.0476037311032486	0.000175443726424749	0.000921079563729934	0.0191526068013685	0	0.000818737389982163	0.0224421766718325	0.000116962484283166	0.000350887452849499	0	0.0378958449077458	1.46203105353958e-05	0	0.000423989005526477	8.77218632123746e-05	2.92406210707915e-05	0	0.000877218632123746	0.0336267142314103	0	0	0	4.38609316061873e-05	0	5.84812421415831e-05	0.000365507763384894	0.0176467148162227	0.000175443726424749	0.00232462937512793	4.38609316061873e-05	0.0673411503260329	0.0199567238808152	0.00124272639550864	0.000394748384455686	0.000570192110880435
